Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent Falls Far Below,Reading Percent Approaches,Reading Percent Meets,Reading Percent Exceeds,Reading Percent Passing,Writing Mean Scale Score,Writing Percent Falls Far Below,Writing Percent Approaches,Writing Percent Meets,Writing Percent Exceeds,Writing Percent Passing,Science Mean Scale Score,Science Percent Falls Far Below,Science Percent Approaches,Science Percent Meets,Science Percent Exceeds,Science Percent Passing
2010,ARIZONA,Apache,4159,10227000,Red Mesa Unified District,88386,10227205,Red Valley/Cove High School,N,483,71,25,*,*,4,666,*,*,*,*,36,648,13,69,*,*,19,*,*,*,*,*,*
2010,ARIZONA,Apache,4159,10227000,Red Mesa Unified District,4739,10227102,Round Rock Elementary School,N,368,29,39,29,4,33,462,13,40,47,1,48,506,4,29,64,2,67,464,53,35,*,*,12
2010,ARIZONA,Pinal,4447,110405000,Red Rock Elementary District,5938,110405101,Red Rock Elementary School,N,385,22,26,40,12,52,491,5,22,67,5,73,531,2,21,72,4,77,510,13,25,37,25,62
2010,ARIZONA,Yavapai,90275,78560000,Research Based Education Corporation,90276,78560001,Paulden Community School,Y,340,32,47,16,5,21,447,11,37,*,*,53,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4257,70402000,Riverside Elementary District,84660,70402102,Kings Ridge School,N,380,38,25,28,9,37,479,13,26,57,3,61,501,5,37,*,*,58,450,49,28,15,9,23
2010,ARIZONA,Maricopa,4257,70402000,Riverside Elementary District,5210,70402101,Riverside Traditional School,N,339,18,36,40,6,46,438,10,28,57,5,62,*,*,*,*,*,*,480,27,33,30,10,40
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5375,70466015,Amy L. Houston Academy,N,228,67,19,13,1,14,288,52,40,*,*,8,423,30,63,*,*,7,280,68,24,4,4,8
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,87883,70466024,Bernard Black Elementary School,N,381,33,25,29,13,41,478,11,32,54,3,57,521,4,33,57,6,64,475,44,26,23,7,30
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5369,70466008,Brooks Academy,N,364,43,31,21,5,26,467,14,40,45,1,46,504,3,39,*,*,58,460,58,23,16,3,19
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5368,70466007,C J Jorgensen School,N,380,29,30,30,11,41,478,10,29,58,3,61,539,1,23,72,4,76,493,32,24,24,20,45
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5376,70466016,C O Greenfield School,N,387,32,25,32,11,43,486,11,30,56,3,59,523,4,31,61,4,64,477,39,33,22,6,28
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5363,70466002,Cesar E Chavez Community School,N,378,32,26,33,9,42,469,14,38,46,2,48,515,3,36,60,1,61,474,42,34,17,7,24
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,79012,70466022,Cloves C Campbell Sr Elementary School,N,396,21,24,37,19,55,493,6,22,66,6,72,526,1,31,63,5,68,491,30,30,27,13,40
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,79013,70466021,Ed & Verma Pastor Elementary School,N,382,24,30,37,10,47,479,8,33,57,2,59,525,2,28,66,4,70,479,43,28,22,8,30
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5377,70466017,Ignacio Conchos School,N,380,36,18,34,12,46,470,18,27,53,2,56,503,9,29,58,4,61,489,37,22,24,17,41
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5374,70466014,John F Kennedy Elementary School,N,356,15,28,39,18,57,443,9,27,60,4,65,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5378,70466018,John R Davis School,N,371,37,23,32,8,40,472,12,32,53,2,55,506,4,39,56,1,57,487,27,30,30,12,42
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5371,70466011,Martin Luther King Jr Elementary School,N,326,29,38,26,6,32,428,18,31,46,5,51,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5379,70466019,Maxine O Bush Elementary School,N,368,36,29,29,5,34,469,10,37,51,2,53,520,2,27,68,3,71,481,36,19,33,12,45
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5364,70466003,Percy L Julian School,N,361,38,23,28,11,39,455,10,33,54,3,57,507,2,47,49,2,50,447,44,26,26,4,30
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5370,70466009,Rose Linda School,N,380,31,27,29,13,42,476,13,30,55,2,57,525,6,27,59,8,67,482,35,31,27,6,34
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5366,70466005,Sierra Vista Elementary School,N,373,30,21,36,13,49,469,13,24,60,3,63,502,7,35,56,2,58,487,29,28,26,17,43
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5380,70466020,Southwest Elementary School,N,374,36,24,31,8,39,483,7,28,63,3,66,534,1,27,68,3,72,491,30,26,32,12,44
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5365,70466004,Sunland Elementary School,N,394,24,20,33,23,56,486,9,26,60,6,66,520,3,31,59,6,65,504,23,27,21,29,50
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5372,70466012,T G Barr School,N,368,35,29,29,7,36,463,16,36,47,2,49,501,4,45,*,*,52,481,40,18,31,12,43
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5373,70466013,V H Lassen Elementary School,N,376,33,26,32,9,41,477,12,27,59,1,60,512,3,39,57,1,58,480,41,24,26,9,35
2010,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5367,70466006,Valley View School,N,352,25,29,38,8,46,440,10,29,58,2,61,509,3,38,58,2,59,445,29,27,37,7,44
2010,ARIZONA,Maricopa,87399,78508000,"Rosefield Charter Elementary School, Inc.",87400,78508101,Imagine Charter Elementary School at Rosefield,Y,394,11,19,40,30,70,497,3,12,70,15,85,550,2,22,59,17,76,545,3,12,36,49,85
2010,ARIZONA,Apache,4155,10210000,Round Valley Unified District,4721,10210210,Round Valley High School,N,509,45,11,30,14,44,704,5,25,59,11,70,700,8,24,48,20,68,486,48,10,27,15,42
2010,ARIZONA,Apache,4155,10210000,Round Valley Unified District,4719,10210102,Round Valley Intermediate School,N,362,19,29,42,10,52,466,5,29,61,6,66,514,6,24,67,3,70,518,9,22,39,31,69
2010,ARIZONA,Apache,4155,10210000,Round Valley Unified District,4720,10210103,Round Valley Middle School,N,416,21,21,40,18,58,521,5,14,70,10,81,545,1,27,67,5,72,518,17,18,26,40,66
2010,ARIZONA,Maricopa,81033,78735000,"RSD Charter School, Inc.",89603,78735202,RSD Charter High School,Y,501,76,9,*,*,15,663,17,50,32,1,33,649,16,53,*,*,31,439,90,4,4,2,6
2010,ARIZONA,Pinal,4449,110418000,Sacaton Elementary District,5943,110418001,Sacaton Elementary,N,338,21,41,31,7,38,434,4,42,49,4,54,*,*,*,*,*,*,457,42,42,15,2,17
2010,ARIZONA,Pinal,4449,110418000,Sacaton Elementary District,5944,110418002,Sacaton Middle School,N,351,73,18,*,*,9,454,29,40,30,1,31,474,9,59,*,*,32,454,75,23,*,*,2
2010,ARIZONA,Maricopa,4254,70290000,Saddle Mountain Unified School District,5192,70290001,Ruth Fisher Elementary School,N,380,37,28,25,10,36,476,13,30,56,1,57,521,3,29,67,2,68,495,21,21,34,24,58
2010,ARIZONA,Maricopa,4254,70290000,Saddle Mountain Unified School District,89596,70290102,Tartesso Elementary School,N,386,12,27,39,22,61,479,7,18,67,8,75,549,2,17,75,6,81,524,13,22,22,43,65
2010,ARIZONA,Maricopa,4254,70290000,Saddle Mountain Unified School District,85819,70290002,Tonopah Valley High School,N,480,55,18,23,4,27,645,13,35,49,3,52,668,8,51,39,2,41,474,51,21,23,4,28
2010,ARIZONA,Maricopa,4254,70290000,Saddle Mountain Unified School District,89595,70290104,Winters Well Elementary School,N,363,31,27,32,11,43,464,14,29,54,3,57,510,8,27,62,3,65,504,19,33,21,26,48
2010,ARIZONA,Graham,4218,50201000,Safford Unified District,4881,50201100,Dorothy Stinson School,N,382,11,23,42,24,66,476,4,20,66,10,76,549,3,17,65,15,81,490,13,21,48,19,66
2010,ARIZONA,Graham,4218,50201000,Safford Unified District,4882,50201101,Lafe Nelson School,N,385,17,25,39,19,58,489,4,17,71,8,79,520,4,35,53,9,61,503,18,29,31,23,54
2010,ARIZONA,Graham,4218,50201000,Safford Unified District,4885,50201201,Mt Graham High School,N,529,75,15,*,*,10,655,33,38,*,*,29,651,17,53,28,2,30,441,75,17,*,*,8
2010,ARIZONA,Graham,4218,50201000,Safford Unified District,79780,50201103,Ruth Powell Elementary School,N,386,12,22,45,20,66,490,4,14,70,12,82,539,1,26,59,14,73,502,12,16,40,32,72
2010,ARIZONA,Graham,4218,50201000,Safford Unified District,4884,50201200,Safford High School,N,481,40,16,30,14,44,683,5,23,61,11,71,689,6,31,55,8,64,479,47,19,23,11,34
2010,ARIZONA,Graham,4218,50201000,Safford Unified District,4883,50201102,Safford Middle School,N,424,20,19,36,25,61,522,5,14,72,9,81,548,1,20,71,8,79,501,15,21,31,33,64
2010,ARIZONA,Maricopa,89414,78688000,"Sage Academy, Inc.",89415,78688101,Sage Academy,Y,374,11,47,32,11,42,493,*,*,79,11,89,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,88387,100230106,Anza Trail,N,416,9,15,43,32,76,512,2,14,70,14,84,560,*,*,70,17,86,524,10,17,36,38,73
2010,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,5843,100230204,Sahuarita High School,N,493,35,14,33,18,51,703,6,22,63,9,72,697,4,26,61,9,71,483,41,21,25,14,39
2010,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,79014,100230105,Sahuarita Intermediate School,N,380,7,20,47,25,72,482,2,12,70,15,86,562,1,16,63,21,84,511,7,22,35,37,71
2010,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,5842,100230103,Sahuarita Middle School,N,414,19,26,38,17,55,519,5,15,72,7,80,546,2,22,68,8,77,506,21,14,36,29,65
2010,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,5841,100230102,Sopori Elementary School,N,374,18,32,39,12,50,482,7,15,71,7,78,523,2,36,55,7,63,518,7,36,29,29,57
2010,ARIZONA,La Paz,4514,150430000,Salome Consolidated Elementary District,6202,150430101,Salome Elementary School,N,389,18,29,38,15,53,481,7,25,63,4,68,541,*,*,56,7,63,516,19,11,48,22,70
2010,ARIZONA,Maricopa,4320,78656000,Salt River Pima-Maricopa  Community Schools,90159,78656002,Salt River Accelerated Learning Academy,Y,611,64,17,17,3,19,651,14,68,*,*,18,640,16,64,*,*,20,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4320,78656000,Salt River Pima-Maricopa  Community Schools,5489,78656001,Salt River High School,Y,426,67,18,12,3,15,542,23,34,43,1,44,595,16,41,*,*,43,443,59,29,*,*,12
2010,ARIZONA,Gila,4210,40220000,San Carlos Unified District,4862,40220101,Rice School,N,312,45,41,9,5,14,413,19,51,29,1,30,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Gila,4210,40220000,San Carlos Unified District,4864,40220202,San Carlos High School,N,451,81,10,*,*,10,647,32,35,*,*,32,642,20,57,*,*,23,420,90,6,*,*,3
2010,ARIZONA,Gila,4210,40220000,San Carlos Unified District,5989,40220104,San Carlos Intermediate,N,340,61,23,15,2,17,439,27,51,21,1,22,458,13,63,22,2,24,455,49,39,11,1,12
2010,ARIZONA,Gila,4210,40220000,San Carlos Unified District,4863,40220103,San Carlos Junior High School,N,378,70,15,13,1,14,468,32,39,*,*,29,456,16,60,*,*,24,453,71,23,*,*,6
2010,ARIZONA,Gila,4210,40220000,San Carlos Unified District,89776,40220203,San Carlos Unified School District #20 Alternative Center,N,637,90,8,*,*,3,630,50,46,*,*,4,610,39,58,*,*,3,*,*,*,*,*,*
2010,ARIZONA,Pima,4414,100335000,San Fernando Elementary District,5853,100335001,San Fernando Elementary School,N,356,50,19,*,*,31,473,25,31,38,6,44,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Cochise,4172,20218000,San Simon Unified District,4760,20218001,San Simon School,N,421,17,14,53,17,69,553,3,10,76,10,86,591,3,36,54,8,62,512,*,*,33,33,67
2010,ARIZONA,Maricopa,89798,78539000,"San Tan Montessori School, Inc.",89799,78539101,San Tan Learning Center,Y,384,4,21,46,29,75,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Apache,4156,10218000,Sanders Unified District,4722,10218001,Sanders Elementary School,N,337,36,35,25,3,29,429,20,42,*,*,38,488,4,44,*,*,52,455,51,30,17,3,20
2010,ARIZONA,Apache,4156,10218000,Sanders Unified District,4723,10218002,Sanders Middle School,N,384,53,21,22,3,25,488,15,31,53,1,54,479,11,47,*,*,42,481,34,25,33,8,41
2010,ARIZONA,Apache,4156,10218000,Sanders Unified District,4724,10218003,Valley High School,N,488,55,19,25,2,26,660,11,47,*,*,42,659,11,52,37,1,38,457,69,15,12,4,16
2010,ARIZONA,Santa Cruz,85848,120199000,Santa Cruz County Regional School District,85849,120199001,Pimeria Alta Academy,N,437,79,11,*,*,11,572,30,50,*,*,20,618,10,75,*,*,15,*,*,*,*,*,*
2010,ARIZONA,Santa Cruz,4459,120328000,Santa Cruz Elementary District,5967,120328101,Little Red Schoolhouse,N,402,15,25,41,19,60,507,2,18,69,11,80,568,3,7,71,20,91,512,16,18,39,27,66
2010,ARIZONA,Santa Cruz,79066,128726000,"Santa Cruz Valley Opportunities in Education, Inc.",79110,128726101,Montessori De Santa Cruz - St. Ann's Hall,Y,342,25,44,22,9,31,463,9,16,66,9,75,*,*,*,*,*,*,462,17,17,58,8,67
2010,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5965,120235130,Calabasas Middle School,N,405,25,25,36,14,50,502,7,22,66,5,71,521,2,36,60,3,62,502,28,20,28,24,52
2010,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,89775,120235140,Coatimundi Middle School,N,430,17,17,39,28,66,524,4,16,72,8,80,535,*,*,57,6,63,499,28,21,30,21,51
2010,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5964,120235120,Mountain View School,N,370,17,27,39,17,56,470,6,27,60,6,66,509,5,30,64,1,65,512,22,19,31,28,59
2010,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,81128,120235115,Pena Blanca Elementary School,N,359,26,31,34,10,43,462,12,29,54,5,59,517,3,24,69,4,73,478,32,29,31,8,39
2010,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5966,120235200,Rio Rico High School,N,463,46,16,31,7,38,660,10,32,54,4,58,677,5,49,40,5,46,459,58,19,15,7,23
2010,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5963,120235110,San Cayetano Elementary School,N,361,15,20,51,15,66,454,10,19,61,9,70,521,5,21,69,5,74,476,25,29,31,15,46
2010,ARIZONA,Pinal,4454,110540000,Santa Cruz Valley Union High School District,5951,110540001,Santa Cruz Valley Union High School,N,488,56,17,25,2,27,651,11,41,47,1,48,657,12,55,33,1,34,447,61,19,13,7,20
2010,ARIZONA,Pima,85454,108719000,"Satori, Inc.",85455,108719101,Satori Charter School,Y,407,9,20,46,26,71,522,1,8,73,18,91,539,2,17,73,8,81,542,2,16,30,52,82
2010,ARIZONA,Maricopa,79951,78962000,"SC Jensen Corporation, Inc. dba Intelli-School",79952,78962201,Intelli-School,Y,510,72,16,*,*,13,691,7,19,70,4,74,683,*,*,*,*,52,463,59,12,*,*,29
2010,ARIZONA,Maricopa,4350,78734000,Scottsdale Horizons Charter School,87617,78734106,Montage Academy,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4350,78734000,Scottsdale Horizons Charter School,5525,78734102,Peoria Horizons Charter School,Y,352,45,33,19,2,21,468,5,36,*,*,60,491,4,44,*,*,52,*,*,*,*,*,*
2010,ARIZONA,Maricopa,89756,78533000,Scottsdale Preparatory Academy,89757,78533001,Great Hearts Academies - Scottsdale Prep,Y,470,3,8,31,58,89,578,*,*,73,26,99,607,*,*,71,24,96,555,2,6,25,67,92
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,6009,70248128,Anasazi Elementary,N,422,5,6,36,53,89,515,1,5,67,26,94,550,2,11,81,6,87,542,4,12,35,49,84
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5066,70248292,Arcadia High School,N,515,18,11,44,28,72,721,2,13,69,15,85,711,1,18,64,16,80,504,27,17,33,22,56
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5046,70248108,Arcadia Neighborhood Learning Center,N,401,18,21,36,25,61,503,7,17,67,9,76,532,4,26,58,12,70,514,14,22,36,28,64
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5069,70248295,Chaparral High School,N,533,4,6,31,59,90,727,*,*,66,30,95,727,*,*,66,25,91,531,9,15,26,50,77
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5054,70248121,Cherokee Elementary School,N,423,1,7,36,56,93,520,1,2,58,39,97,586,*,*,72,27,99,552,1,3,31,64,96
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5059,70248127,Cheyenne Traditional Elementary School,N,445,1,4,40,55,95,543,*,*,69,30,99,586,*,*,69,25,94,571,*,*,19,77,96
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5043,70248102,Cochise Elementary School,N,411,2,8,39,52,90,502,2,4,68,27,94,591,*,*,65,32,96,542,3,8,23,66,89
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5065,70248169,Cocopah Middle School,N,456,7,10,36,47,83,546,2,6,76,16,92,570,*,*,71,15,87,548,5,6,19,70,88
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,79639,70248130,Copper Ridge Elementary School,N,430,5,10,44,42,86,524,2,6,76,16,92,573,2,5,76,16,92,546,5,9,28,58,86
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5067,70248293,Coronado High School,N,491,40,15,33,12,46,689,8,26,62,4,66,680,5,40,48,7,55,479,45,18,23,14,37
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,6010,70248129,Desert Canyon Elementary,N,412,2,10,42,46,88,518,*,*,61,32,93,561,4,8,69,19,88,558,3,8,27,63,90
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5061,70248164,Desert Canyon Middle School,N,447,8,10,34,48,82,536,2,7,75,17,91,559,1,18,68,13,81,525,5,8,21,67,87
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5070,70248296,Desert Mountain High School,N,526,7,6,38,49,87,724,1,4,73,22,95,730,*,*,62,30,92,525,12,11,35,42,77
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5051,70248114,Hohokam Elementary School,N,375,20,25,40,15,55,480,9,21,63,7,70,525,7,27,55,11,66,492,29,25,32,14,46
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5049,70248112,Hopi Elementary School,N,410,2,10,44,44,88,510,*,*,68,26,94,568,1,11,65,23,88,564,3,6,26,65,92
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5062,70248165,Ingleside Middle School,N,434,18,15,32,34,66,532,7,12,69,12,81,542,2,26,65,8,72,528,18,10,21,52,72
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5045,70248107,Kiva Elementary School,N,400,8,17,40,36,75,504,2,9,71,18,89,558,2,12,71,15,86,524,10,12,30,48,78
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5055,70248123,Laguna Elementary School,N,403,5,10,42,43,85,504,3,5,65,26,92,559,*,*,82,10,91,552,6,5,24,65,89
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5064,70248167,Mohave Middle School,N,444,17,12,35,36,71,538,4,11,76,9,85,555,2,16,76,6,82,530,11,12,26,50,76
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5063,70248166,Mountainside Middle School,N,459,6,8,32,54,86,544,1,5,76,18,93,573,*,*,70,18,88,542,8,9,24,58,83
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5050,70248113,Navajo Elementary School,N,373,24,27,31,18,49,479,10,21,64,6,70,511,8,29,56,8,63,515,23,12,28,38,65
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5048,70248110,Pima Elementary School,N,410,7,15,39,39,78,510,2,11,68,19,87,572,1,7,66,26,92,553,10,7,20,63,82
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5053,70248120,Pueblo Elementary School,N,389,10,19,47,24,71,497,1,10,75,13,88,547,*,*,74,8,82,531,6,17,43,35,78
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5057,70248125,Redfield Elementary School,N,401,10,17,34,39,73,505,3,10,65,22,87,561,1,17,59,24,83,533,10,20,23,46,70
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5068,70248294,Saguaro High School,N,518,21,9,35,34,69,727,2,11,71,16,88,721,2,14,55,29,84,514,25,14,28,33,61
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5056,70248124,Sequoya Elementary School,N,412,4,10,37,49,86,516,1,5,66,28,94,564,1,8,71,20,91,582,3,4,15,78,93
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,79644,70248298,Sierra Vista Academy,N,450,64,25,10,2,11,618,12,41,*,*,47,638,7,55,*,*,39,460,64,15,12,9,21
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5060,70248161,Supai Middle School,N,404,33,20,36,11,47,500,7,26,61,6,66,525,1,33,65,1,66,482,29,25,23,24,47
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5044,70248103,Tavan Elementary School,N,377,13,26,42,20,61,478,6,19,65,10,75,549,3,10,76,11,88,512,15,28,34,23,56
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5047,70248109,Tonalea Elementary School,N,379,17,22,39,21,60,477,8,19,62,11,73,554,1,19,64,16,80,499,27,30,19,24,43
2010,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5052,70248115,Yavapai Elementary School,N,393,16,19,38,26,65,485,4,21,68,7,75,535,1,23,69,6,75,506,18,31,30,22,51
2010,ARIZONA,Yavapai,4492,138708000,"Sedona Charter School, Inc.",6132,138708101,Sedona Charter School,Y,404,18,20,41,21,62,522,*,*,70,15,85,558,2,17,67,15,82,527,3,23,31,44,74
2010,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6084,130209130,Big Park Community School,N,408,9,20,38,33,71,507,2,12,74,11,86,584,1,16,50,33,83,532,3,14,34,49,83
2010,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6085,130209210,Sedona Red Rock High School,N,511,28,11,39,21,61,715,4,18,62,16,78,710,1,20,61,18,79,483,49,13,23,15,38
2010,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6083,130209120,West Sedona Elementary School,N,393,20,24,35,22,57,497,5,21,62,12,74,531,3,29,61,8,69,511,11,16,28,46,74
2010,ARIZONA,Maricopa,79072,78796000,Self Development Charter School,79104,78796101,Self Development Charter School,Y,456,1,2,22,75,97,534,1,2,62,36,97,*,*,*,*,*,*,609,*,*,11,86,97
2010,ARIZONA,Yavapai,4472,130240000,Seligman Unified District,6104,130240101,Seligman Elementary School,N,370,39,26,29,6,35,477,13,28,54,6,59,496,6,44,*,*,50,457,42,27,19,12,31
2010,ARIZONA,Yavapai,4472,130240000,Seligman Unified District,6105,130240202,Seligman High School,N,492,55,6,*,*,39,680,7,41,48,4,52,682,3,27,67,3,70,473,56,22,11,11,22
2010,ARIZONA,Maricopa,4250,70371000,Sentinel Elementary District,5188,70371101,Sentinel Elementary School,N,433,*,*,32,45,77,534,*,*,86,9,95,*,*,*,*,*,*,535,*,*,42,50,92
2010,ARIZONA,Maricopa,4329,78705000,"Sequoia Choice Schools, LLLP",90322,78705206,Sequoia Choice - Star Performing Arts,Y,411,23,28,36,13,49,522,5,24,63,8,71,574,*,*,70,10,80,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4329,78705000,"Sequoia Choice Schools, LLLP",90324,78705208,Sequoia Choice - Village,Y,480,64,7,7,21,29,695,8,33,50,8,58,671,*,*,*,*,42,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4329,78705000,"Sequoia Choice Schools, LLLP",5500,78705201,Sequoia Choice School Arizona Distance Learning School,Y,433,46,15,27,13,40,585,7,23,60,10,70,624,5,31,58,6,64,487,44,14,22,20,42
2010,ARIZONA,Gila,79131,48703000,Shelby School The,79132,48703101,"Shelby School, The",Y,376,43,38,*,*,19,509,*,*,71,5,76,*,*,*,*,*,*,483,27,45,*,*,27
2010,ARIZONA,Navajo,6353,98746000,"Shonto Governing Board of Education, Inc.",5653,98746001,Shonto Preparatory Technology High School,Y,526,56,8,27,8,36,660,14,55,*,*,31,648,17,51,*,*,32,438,*,*,*,*,13
2010,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5628,90210116,Linden Elementary School,N,396,2,15,55,27,82,493,2,15,68,15,84,550,*,*,67,15,83,535,*,*,37,41,78
2010,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5627,90210115,Nikolaus Homestead Elementary School,N,369,11,25,49,15,64,472,2,19,75,4,78,523,3,19,74,3,77,481,16,24,36,24,60
2010,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5632,90210225,Show Low High School,N,496,40,16,34,10,45,698,5,20,66,10,75,694,4,26,63,6,70,483,48,18,19,15,34
2010,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5631,90210120,Show Low Junior High School,N,417,21,21,42,16,58,521,6,14,72,8,80,535,2,26,66,6,72,503,22,19,32,27,59
2010,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5626,90210111,Whipple Ranch Elementary School,N,374,10,26,48,17,65,478,2,18,71,9,80,554,*,*,79,10,89,521,12,16,41,31,72
2010,ARIZONA,Navajo,4393,90210000,Show Low Unified District,79646,90210226,White Mountain Institute,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Pinal,79887,108710000,"Sierra Oaks School, Inc",79902,108710001,Sierra Oaks School,Y,374,31,21,42,6,48,486,10,23,58,8,67,531,*,*,*,*,83,506,18,29,29,24,53
2010,ARIZONA,Cochise,79643,28752000,Sierra Summit Academy,79648,28752001,Sierra Summit Academy,Y,*,*,*,*,*,*,653,18,64,*,*,18,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Cochise,79985,78973000,"Sierra Vista Charter School, Inc.",79638,78973101,Imagine Charter School at Sierra Vista,Y,392,24,17,41,18,59,502,6,21,64,8,73,535,2,23,67,8,75,498,33,20,21,26,48
