Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2013,ARIZONA,Maricopa,4306,78749000,"Reid Traditional Schools' Valley Academy, Inc.",5471,78749001,Reid Traditional Schools' Valley Academy,Y,434,1,7,46,46,92,532,*,*,72,26,98,533,2,17,67,14,81,551,*,*,30,61,91
2013,ARIZONA,Yavapai,90275,78560000,Research Based Education Corporation,90276,78560001,Paulden Community School,Y,382,23,30,40,7,47,483,6,22,70,1,72,480,9,60,29,2,31,495,20,33,40,7,47
2013,ARIZONA,Maricopa,4301,78609000,"Ridgeline Academy, A Challenge Foundation Academy",5467,78609101,"Ridgeline Academy-A Challenge Foundation Academy, Inc.",Y,405,13,13,44,30,74,512,4,7,70,18,89,512,4,29,58,9,67,528,9,11,35,45,80
2013,ARIZONA,Maricopa,4257,70402000,Riverside Elementary District,84660,70402102,Kings Ridge School,N,403,27,19,40,14,54,496,7,27,61,5,66,482,17,41,40,1,41,491,28,27,31,15,46
2013,ARIZONA,Maricopa,4257,70402000,Riverside Elementary District,5210,70402101,Riverside Traditional School,N,336,32,31,31,7,37,435,9,38,51,3,54,*,*,*,*,*,*,450,49,29,20,2,22
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5375,70466015,Amy L. Houston Academy,N,243,61,20,15,3,18,314,33,43,23,2,24,434,65,26,*,*,9,307,64,22,11,3,14
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,87883,70466024,Bernard Black Elementary School,N,383,27,32,30,11,41,486,6,27,62,4,67,478,21,43,*,*,36,488,27,37,25,10,36
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5368,70466007,C J Jorgensen School,N,376,37,28,25,10,35,477,11,31,54,4,57,478,15,53,32,1,32,487,37,29,21,12,33
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5376,70466016,C O Greenfield School,N,393,33,25,28,14,43,494,8,27,60,4,64,477,20,42,37,1,38,488,35,25,28,12,40
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5363,70466002,Cesar E Chavez Community School,N,372,32,33,31,4,35,470,8,42,*,*,49,469,23,52,*,*,24,481,36,29,27,9,35
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,79012,70466022,Cloves C Campbell Sr Elementary School,N,399,17,26,40,17,57,494,4,27,61,7,69,485,12,53,34,2,35,501,25,24,36,15,51
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,79013,70466021,Ed & Verma Pastor Elementary School,N,387,26,26,33,15,48,481,8,26,62,4,65,479,14,52,*,*,34,487,28,37,26,9,35
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5377,70466017,Ignacio Conchos School,N,361,37,24,30,9,39,457,12,30,56,3,58,469,27,38,*,*,34,460,34,28,27,10,37
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5374,70466014,John F Kennedy Elementary School,N,351,19,31,36,14,50,441,8,36,52,3,56,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5378,70466018,John R Davis School,N,362,47,26,25,3,28,471,10,37,51,2,53,461,30,49,*,*,21,476,40,31,28,2,30
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5379,70466019,Maxine O Bush Elementary School,N,376,36,27,31,6,37,478,12,31,56,1,57,472,20,56,*,*,24,480,34,38,23,4,28
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5364,70466003,Percy L Julian School,N,357,43,25,24,7,32,455,12,34,50,4,54,464,24,59,*,*,17,461,44,31,20,5,25
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5370,70466009,Rose Linda School,N,382,28,30,34,9,43,480,7,31,61,2,62,473,19,54,*,*,27,484,31,35,23,11,35
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5380,70466020,Southwest Elementary School,N,379,29,29,31,11,42,478,9,28,60,4,63,479,18,50,*,*,33,490,32,25,32,12,43
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5365,70466004,Sunland Elementary School,N,413,12,19,42,26,69,502,5,15,72,8,80,492,10,42,46,2,48,506,21,32,18,29,47
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5372,70466012,T G Barr School,N,376,38,25,31,6,37,476,10,33,54,2,56,470,22,47,*,*,31,475,38,26,28,8,36
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5373,70466013,V H Lassen Elementary School,N,377,31,29,30,10,40,476,8,34,55,3,58,476,16,50,*,*,34,488,37,26,25,12,37
2013,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,5367,70466006,Valley View School,N,365,23,28,40,9,48,454,8,32,58,3,60,475,14,59,*,*,27,465,19,31,34,17,51
2013,ARIZONA,Maricopa,87399,78508000,"Rosefield Charter Elementary School, Inc.",87400,78508101,Imagine Rosefield,Y,388,10,21,41,28,69,487,3,15,69,13,82,496,5,38,*,*,57,528,5,23,34,39,73
2013,ARIZONA,Apache,4155,10210000,Round Valley Unified District,4719,10210102,Round Valley Elementary School,N,366,8,26,53,13,66,466,1,21,72,6,78,*,*,*,*,*,*,507,11,32,36,21,57
2013,ARIZONA,Apache,4155,10210000,Round Valley Unified District,4721,10210210,Round Valley High School,N,484,39,9,39,13,52,693,6,24,65,5,69,485,12,34,54,1,55,487,40,17,22,22,43
2013,ARIZONA,Apache,4155,10210000,Round Valley Unified District,4720,10210103,Round Valley Middle School,N,421,15,16,45,23,68,517,6,15,71,8,79,487,11,49,40,1,41,504,17,19,35,30,65
2013,ARIZONA,Maricopa,81033,78735000,"RSD Charter School, Inc.",89603,78735202,RSD Computerized Plus High School,Y,463,70,13,15,2,17,673,*,*,*,*,43,459,20,57,*,*,23,448,71,24,*,*,6
2013,ARIZONA,Maricopa,81033,78735000,"RSD Charter School, Inc.",90825,78735203,RSD Computerized Plus Online Program,Y,459,75,8,*,*,17,676,11,39,44,6,50,464,18,53,*,*,29,*,*,*,*,*,*
2013,ARIZONA,Pinal,4449,110418000,Sacaton Elementary District,5943,110418001,Sacaton Elementary,N,335,13,34,44,9,53,423,1,32,63,4,67,*,*,*,*,*,*,449,36,48,14,2,16
2013,ARIZONA,Pinal,4449,110418000,Sacaton Elementary District,5944,110418002,Sacaton Middle School,N,345,41,23,29,6,36,437,12,35,52,1,53,469,20,57,*,*,23,409,44,31,17,8,25
2013,ARIZONA,Maricopa,4254,70290000,Saddle Mountain Unified School District,5192,70290101,Ruth Fisher Elementary School,N,393,18,25,37,20,57,483,4,27,65,4,69,477,15,52,*,*,33,502,18,27,32,23,55
2013,ARIZONA,Maricopa,4254,70290000,Saddle Mountain Unified School District,89596,70290102,Tartesso Elementary School,N,399,16,23,38,23,61,497,4,19,66,11,77,504,5,35,58,2,60,514,17,21,34,28,62
2013,ARIZONA,Maricopa,4254,70290000,Saddle Mountain Unified School District,85819,70290002,Tonopah Valley High School,N,479,33,22,40,5,45,694,4,27,65,4,69,477,13,45,40,2,42,465,52,23,16,9,25
2013,ARIZONA,Graham,4218,50201000,Safford Unified District,4881,50201100,Dorothy Stinson School,N,377,9,24,50,17,67,473,2,21,70,7,77,499,7,40,51,3,54,493,11,21,46,22,68
2013,ARIZONA,Graham,4218,50201000,Safford Unified District,4882,50201101,Lafe Nelson School,N,386,11,28,42,19,61,485,4,17,74,6,79,497,5,40,53,1,55,492,22,26,40,12,52
2013,ARIZONA,Graham,4218,50201000,Safford Unified District,4885,50201201,Mt Graham High School,N,457,78,11,*,*,11,669,17,36,*,*,47,455,22,60,*,*,18,460,57,30,*,*,13
2013,ARIZONA,Graham,4218,50201000,Safford Unified District,79780,50201103,Ruth Powell Elementary School,N,395,9,18,48,25,73,494,2,13,73,13,85,501,6,36,56,2,58,517,8,24,36,31,68
2013,ARIZONA,Graham,4218,50201000,Safford Unified District,4884,50201200,Safford High School,N,486,32,15,40,13,53,702,2,20,72,7,79,494,6,30,63,2,65,495,25,25,25,24,50
2013,ARIZONA,Graham,4218,50201000,Safford Unified District,4883,50201102,Safford Middle School,N,432,16,18,40,25,65,531,4,11,73,11,85,497,5,49,44,2,46,516,13,18,27,42,69
2013,ARIZONA,Maricopa,89414,78688000,"Sage Academy, Inc.",89415,78688101,Sage Academy,Y,381,24,24,45,6,51,491,*,*,69,6,76,484,20,35,*,*,45,522,*,*,44,28,72
2013,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,88387,100230106,Anza Trail,N,422,11,18,42,29,71,524,1,10,72,16,88,518,4,26,63,7,71,524,10,13,35,41,76
2013,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,91338,100230104,Copper View Elementary School,N,390,8,17,47,28,75,494,3,10,74,13,87,500,4,41,*,*,55,521,5,26,43,26,69
2013,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,5843,100230204,Sahuarita High School,N,478,39,21,33,7,40,693,5,24,69,3,71,480,13,37,49,1,49,482,39,20,25,16,41
2013,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,79014,100230105,Sahuarita Intermediate School,N,383,10,20,47,23,70,487,3,12,70,14,84,513,2,27,68,3,72,510,10,27,37,26,63
2013,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,5842,100230103,Sahuarita Middle School,N,415,19,22,41,18,59,522,4,14,71,11,82,495,7,42,48,3,51,509,14,13,36,38,73
2013,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,5841,100230102,Sopori Elementary School,N,341,37,37,22,3,25,456,11,30,57,2,59,464,24,57,*,*,19,454,37,37,*,*,26
2013,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,90824,100230205,Walden Grove High School,N,499,20,20,43,16,59,717,*,*,83,4,87,500,1,28,70,1,70,500,30,16,30,24,54
2013,ARIZONA,La Paz,4514,150430000,Salome Consolidated Elementary District,6202,150430101,Salome Elementary School,N,366,36,30,26,8,34,473,9,25,60,6,66,473,14,54,*,*,32,493,20,40,33,7,40
2013,ARIZONA,Maricopa,4320,78656000,Salt River Pima-Maricopa  Community Schools,90159,78656002,Salt River Accelerated Learning Academy,Y,444,83,11,*,*,6,618,33,40,*,*,27,441,41,53,*,*,6,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4320,78656000,Salt River Pima-Maricopa  Community Schools,5489,78656001,Salt River High School,Y,432,54,23,23,1,23,580,6,43,50,1,50,464,25,44,*,*,31,463,54,23,15,8,23
2013,ARIZONA,Gila,4210,40220000,San Carlos Unified District,5989,40220104,Rice Elementary School,N,321,66,22,*,*,12,425,22,55,23,1,23,453,39,47,*,*,14,442,80,15,*,*,5
2013,ARIZONA,Gila,4210,40220000,San Carlos Unified District,4863,40220103,San Carlos Secondary,N,420,68,13,16,2,18,557,13,49,*,*,37,453,31,52,*,*,17,449,69,17,12,2,14
2013,ARIZONA,Gila,4210,40220000,San Carlos Unified District,89776,40220203,San Carlos Unified School District #20 Alternative Center,N,449,85,11,*,*,4,653,11,71,*,*,17,428,47,50,*,*,3,*,*,*,*,*,*
2013,ARIZONA,Pima,4414,100335000,San Fernando Elementary District,5853,100335001,San Fernando Elementary School,N,356,59,12,*,*,29,460,18,53,*,*,29,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Cochise,4172,20218000,San Simon Unified District,4760,20218001,San Simon School,N,440,11,14,43,31,74,565,3,14,67,16,83,492,8,40,*,*,52,511,10,19,43,29,71
2013,ARIZONA,Maricopa,89798,78539000,"San Tan Montessori School, Inc.",91382,78539102,Fulton Ranch Learing Center,Y,395,*,*,63,26,89,501,*,*,74,22,96,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Maricopa,89798,78539000,"San Tan Montessori School, Inc.",89799,78539101,San Tan Learning Center,Y,412,12,15,33,40,73,509,1,12,69,18,86,517,9,20,63,8,71,522,10,4,42,44,86
2013,ARIZONA,Apache,4156,10218000,Sanders Unified District,4722,10218001,Sanders Elementary School,N,350,34,30,30,7,36,448,9,46,43,2,45,458,27,57,*,*,17,474,37,40,21,2,23
2013,ARIZONA,Apache,4156,10218000,Sanders Unified District,4723,10218002,Sanders Middle School,N,389,43,23,28,5,33,476,14,43,*,*,43,457,35,53,*,*,12,468,45,29,21,5,26
2013,ARIZONA,Apache,4156,10218000,Sanders Unified District,4724,10218003,Valley High School,N,458,54,23,22,1,23,662,7,39,51,3,54,470,20,39,*,*,40,452,63,21,13,3,16
2013,ARIZONA,Santa Cruz,4459,120328000,Santa Cruz Elementary District,5967,120328101,Little Red Schoolhouse,N,410,14,14,44,28,72,509,3,10,80,7,87,514,5,20,71,4,75,513,11,22,38,29,67
2013,ARIZONA,Santa Cruz,79066,128726000,"Santa Cruz Valley Opportunities in Education, Inc.",79110,128726101,Montessori De Santa Cruz - St. Ann's Hall,Y,340,35,42,*,*,23,480,4,15,69,12,81,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5965,120235130,Calabasas Middle School,N,412,20,22,36,22,58,504,6,20,67,7,74,485,13,47,39,1,40,480,20,20,35,25,60
2013,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,89775,120235140,Coatimundi Middle School,N,431,16,17,39,27,66,534,3,10,75,12,87,502,8,35,55,3,58,516,13,19,31,36,67
2013,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5964,120235120,Mountain View School,N,373,16,22,44,18,62,476,2,23,64,11,75,496,6,45,47,1,48,478,30,40,23,8,31
2013,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,81128,120235115,Pena Blanca Elementary School,N,366,19,31,39,12,51,472,3,25,66,6,72,486,9,48,42,1,43,469,37,35,*,*,28
2013,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5966,120235200,Rio Rico High School,N,481,31,16,47,7,54,693,2,22,72,4,76,487,8,38,52,3,54,478,46,17,24,13,37
2013,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5963,120235110,San Cayetano Elementary School,N,385,9,17,44,30,74,478,3,14,71,12,83,511,5,22,68,5,73,487,20,31,37,12,49
2013,ARIZONA,Pinal,4454,110540000,Santa Cruz Valley Union High School District,90415,110540002,Santa Cruz Valley Union High Alternative School,N,462,67,25,*,*,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Pinal,4454,110540000,Santa Cruz Valley Union High School District,5951,110540001,Santa Cruz Valley Union High School,N,471,54,18,24,4,28,683,4,40,54,2,56,470,21,36,*,*,42,460,63,13,14,9,24
2013,ARIZONA,Pima,85454,108719000,"Satori, Inc.",85455,108719101,Satori Charter School,Y,412,11,15,45,29,74,516,1,12,69,18,87,497,12,38,49,1,51,552,*,*,30,59,89
2013,ARIZONA,Maricopa,79951,78962000,"SC Jensen Corporation, Inc. dba Intelli-School",79952,78962201,Intelli-School,Y,463,63,24,*,*,13,685,9,21,*,*,71,471,6,58,*,*,35,457,70,13,*,*,17
2013,ARIZONA,Maricopa,89756,78533000,Scottsdale Preparatory Academy,89757,78533001,Great Hearts Academies - Scottsdale Prep,Y,469,2,3,39,56,95,577,*,*,76,23,99,548,*,*,75,18,93,553,3,7,21,69,90
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,6009,70248128,Anasazi Elementary,N,420,4,12,34,50,84,517,*,*,64,32,96,523,1,20,75,4,79,552,4,7,32,57,89
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5066,70248292,Arcadia High School,N,503,23,12,43,22,65,721,2,11,77,10,87,508,3,23,69,5,74,506,27,17,31,26,56
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5046,70248108,Arcadia Neighborhood Learning Center,N,401,22,20,37,20,58,506,4,21,65,10,75,493,9,45,43,3,46,514,17,22,32,29,61
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5069,70248295,Chaparral High School,N,514,8,8,48,36,84,718,1,5,82,13,95,534,*,*,75,14,88,514,11,14,34,40,75
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5054,70248121,Cherokee Elementary School,N,422,4,5,36,55,91,518,*,*,62,33,96,545,*,*,78,14,92,536,2,17,38,43,81
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5059,70248127,Cheyenne Traditional Elementary School,N,441,1,9,41,49,90,541,*,*,70,28,98,537,*,*,78,12,90,565,*,*,26,71,97
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5043,70248102,Cochise Elementary School,N,411,3,8,46,43,89,512,2,5,66,27,93,535,3,12,74,11,85,559,2,6,29,64,93
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5065,70248169,Cocopah Middle School,N,441,9,11,40,40,80,539,2,7,73,19,92,518,4,23,64,9,73,535,3,8,27,63,90
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,79639,70248130,Copper Ridge Elementary School,N,425,6,11,45,38,83,525,1,6,75,19,94,513,3,24,71,2,73,536,4,6,35,55,90
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5067,70248293,Coronado High School,N,472,46,20,28,7,34,680,3,33,59,4,64,479,9,41,49,1,49,466,52,20,16,12,28
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,6010,70248129,Desert Canyon Elementary,N,425,2,5,41,51,93,515,1,3,69,27,96,529,1,15,77,7,84,560,1,6,35,58,93
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5061,70248164,Desert Canyon Middle School,N,446,14,12,32,42,74,543,3,10,68,19,87,511,7,29,58,6,64,533,8,13,28,51,79
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5070,70248296,Desert Mountain High School,N,521,10,7,41,42,82,727,1,4,76,19,95,528,2,9,81,9,89,516,13,15,35,38,72
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5051,70248114,Hohokam Traditional School,N,393,6,17,45,32,77,488,2,10,73,15,88,505,5,35,57,3,60,499,9,33,43,16,59
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5049,70248112,Hopi Elementary School,N,410,5,14,41,40,81,511,1,6,67,26,93,534,*,*,72,12,84,556,2,11,31,56,86
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5062,70248165,Ingleside Middle School,N,430,20,16,37,26,63,531,4,14,69,13,82,495,11,41,45,4,48,528,14,11,26,49,75
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5045,70248107,Kiva Elementary School,N,418,3,11,45,41,86,523,*,*,72,23,95,521,*,*,69,6,75,538,2,17,37,43,81
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5055,70248123,Laguna Elementary School,N,398,5,12,46,38,84,499,1,5,75,19,93,520,2,22,71,6,76,546,3,4,25,68,92
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5064,70248167,Mohave Middle School,N,438,21,15,37,28,64,538,4,12,73,11,84,503,9,32,57,1,58,529,9,14,28,49,77
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5063,70248166,Mountainside Middle School,N,454,7,10,37,46,83,547,1,6,76,17,93,514,3,26,67,4,71,538,4,9,26,61,86
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5050,70248113,Navajo Elementary School,N,385,17,24,42,17,60,487,7,17,67,9,77,483,15,40,44,1,45,519,14,20,38,29,67
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5048,70248110,Pima Elementary School,N,403,8,16,43,34,76,508,1,8,72,19,91,527,4,22,61,13,74,539,5,17,31,46,77
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5053,70248120,Pueblo Elementary School,N,397,8,18,44,30,74,507,1,9,69,21,90,516,2,28,62,8,70,528,9,18,37,36,73
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5057,70248125,Redfield Elementary School,N,398,9,17,42,33,74,499,2,10,68,20,88,508,6,29,60,5,65,532,7,18,34,41,75
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5068,70248294,Saguaro High School,N,503,25,10,43,22,66,721,2,11,76,12,87,506,5,24,67,4,71,520,21,16,23,40,63
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,91286,70248299,Scottsdale Online Learning,N,482,42,17,28,14,42,694,4,21,*,*,75,502,4,28,64,4,68,467,45,45,*,*,9
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5056,70248124,Sequoya Elementary School,N,412,3,13,40,44,84,510,*,*,67,26,92,529,1,19,69,11,80,553,2,6,34,57,91
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5060,70248161,Supai Middle School,N,408,29,19,34,18,52,510,7,17,65,10,76,487,13,46,40,1,41,478,23,26,31,20,52
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5044,70248103,Tavan Elementary School,N,381,13,23,41,22,63,482,3,19,67,11,78,508,1,31,66,2,68,500,19,32,33,16,49
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5047,70248109,Tonalea Elementary School,N,376,15,32,41,12,53,481,4,23,67,6,73,496,10,42,43,4,48,504,27,22,25,26,51
2013,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5052,70248115,Yavapai Elementary School,N,382,16,29,39,16,55,485,4,22,69,5,75,490,10,40,48,1,49,507,17,22,42,19,60
2013,ARIZONA,Yavapai,4492,138708000,"Sedona Charter School, Inc.",6132,138708101,Sedona Charter School,Y,402,14,20,50,16,66,520,1,7,80,12,92,494,14,36,*,*,50,540,4,4,44,48,92
2013,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6084,130209130,Big Park Community School,N,412,11,23,41,26,67,519,2,13,70,15,85,509,6,31,54,9,63,527,6,17,36,41,77
2013,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,90826,130209211,Red Rock Academy,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6085,130209210,Sedona Red Rock High School,N,504,20,11,54,15,69,727,2,10,78,10,88,516,4,19,68,8,77,506,24,16,34,26,60
2013,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6083,130209120,West Sedona Elementary School,N,385,31,22,38,10,48,492,8,22,63,7,70,491,9,44,44,2,46,496,26,17,30,28,57
2013,ARIZONA,Maricopa,79072,78796000,Self Development Charter School,79104,78796101,Self Development Charter School,Y,463,*,*,25,74,99,545,*,*,58,40,98,563,1,5,63,32,94,594,*,*,10,89,99
2013,ARIZONA,Yavapai,4472,130240000,Seligman Unified District,6104,130240101,Seligman Elementary School,N,388,30,19,42,9,51,492,7,15,75,3,78,487,12,39,*,*,48,514,13,25,38,25,63
2013,ARIZONA,Yavapai,4472,130240000,Seligman Unified District,6105,130240202,Seligman High School,N,493,29,4,63,4,67,713,*,*,83,6,89,483,6,47,*,*,47,476,62,8,23,8,31
2013,ARIZONA,Maricopa,4250,70371000,Sentinel Elementary District,5188,70371101,Sentinel Elementary School,N,416,10,19,52,19,71,516,*,*,76,10,86,481,8,58,*,*,33,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4329,78705000,"Sequoia Choice Schools, LLLP",90322,78705206,Sequoia Choice - Star Performing Arts,Y,397,46,19,26,9,35,521,7,26,*,*,67,485,15,45,38,3,40,493,24,44,16,16,32
2013,ARIZONA,Maricopa,4329,78705000,"Sequoia Choice Schools, LLLP",90324,78705208,Sequoia Choice - Village,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4329,78705000,"Sequoia Choice Schools, LLLP",5500,78705201,Sequoia Choice School Arizona Distance Learning School,Y,412,47,22,23,8,31,562,6,33,54,7,61,464,26,43,*,*,31,489,35,22,27,16,43
2013,ARIZONA,Navajo,6353,98746000,"Shonto Governing Board of Education, Inc.",5653,98746001,Shonto Preparatory Technology High School,Y,463,55,30,*,*,15,669,*,*,*,*,40,463,8,63,*,*,29,*,*,*,*,*,*
2013,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5628,90210116,Linden Elementary School,N,412,2,10,50,38,88,512,1,3,73,23,96,518,3,11,83,3,86,542,3,13,42,42,84
2013,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5627,90210115,Nikolaus Homestead Elementary School,N,378,11,25,52,12,64,485,5,16,69,11,79,489,14,43,41,2,43,514,14,27,32,27,59
2013,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5632,90210225,Show Low High School,N,482,42,16,32,11,42,706,3,21,71,6,77,490,10,28,60,2,62,505,26,16,26,32,57
2013,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5631,90210120,Show Low Junior High School,N,419,20,20,42,18,61,525,3,13,77,7,85,497,10,41,46,4,50,517,12,12,38,37,76
2013,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5626,90210111,Whipple Ranch Elementary School,N,384,9,25,50,16,66,488,3,12,77,9,86,495,4,49,*,*,46,521,6,21,46,28,74
2013,ARIZONA,Navajo,4393,90210000,Show Low Unified District,79646,90210226,White Mountain Institute,N,482,33,20,40,7,47,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Pinal,79887,108710000,"Sierra Oaks School, Inc",79902,108710001,Sierra Oaks School,Y,346,33,44,*,*,22,474,6,22,67,6,72,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Cochise,79985,78973000,"Sierra Vista Charter School, Inc.",79638,78973101,Imagine Sierra Vista,Y,389,21,24,40,16,55,499,3,20,69,8,77,495,10,36,53,1,54,506,24,28,15,33,48
2013,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4775,20268110,Bella Vista Elementary School,N,381,15,24,48,13,61,494,3,13,76,8,84,494,7,41,50,3,52,514,14,22,36,29,64
2013,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4783,20268260,Buena High School,N,491,26,18,42,15,56,712,1,11,77,10,88,507,4,22,70,4,74,495,31,17,27,25,52
2013,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4776,20268115,Carmichael Elementary School,N,385,14,22,45,19,64,483,6,18,72,4,76,505,15,20,57,8,65,516,9,24,50,18,68
2013,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4777,20268120,Huachuca Mountain Elementary School,N,389,7,20,49,24,73,493,2,10,78,10,88,513,4,27,64,5,70,497,7,18,49,26,75
2013,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4781,20268150,Joyce Clark Middle School (formerly Sierra Vista Middle School),N,431,17,16,41,26,67,532,3,12,74,11,85,496,7,40,52,1,53,519,10,16,30,44,74
