Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2012,ARIZONA,Maricopa,89756,78533000,Scottsdale Preparatory Academy,89757,78533001,Great Hearts Academies - Scottsdale Prep,Y,474,2,4,32,62,94,582,*,*,66,33,99,567,*,*,68,27,95,572,1,3,14,83,96
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,6009,70248128,Anasazi Elementary,N,424,3,9,30,58,88,517,1,5,60,34,94,536,3,15,76,7,83,560,2,11,26,60,86
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5066,70248292,Arcadia High School,N,510,18,14,42,26,68,724,2,13,69,15,85,512,2,22,72,4,76,502,29,18,25,28,54
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5046,70248108,Arcadia Neighborhood Learning Center,N,408,17,21,36,25,61,511,3,19,64,14,78,506,10,29,52,8,60,525,14,14,30,42,71
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5069,70248295,Chaparral High School,N,518,7,9,44,40,84,722,1,5,71,23,94,528,1,9,82,8,90,518,13,16,25,46,71
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5054,70248121,Cherokee Elementary School,N,421,2,9,35,54,89,515,*,*,59,35,94,542,*,*,89,3,92,554,2,10,30,57,88
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5059,70248127,Cheyenne Traditional Elementary School,N,443,2,5,39,55,94,540,*,*,68,30,98,548,*,*,71,21,92,568,1,4,25,70,95
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5043,70248102,Cochise Elementary School,N,421,2,7,37,54,91,515,1,4,65,31,95,548,1,9,79,11,90,573,2,3,27,68,95
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5065,70248169,Cocopah Middle School,N,451,8,11,37,44,82,547,2,6,74,18,92,519,4,25,62,9,71,549,5,5,20,70,90
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,79639,70248130,Copper Ridge Elementary School,N,429,6,10,41,44,85,523,1,6,74,20,94,517,3,22,73,3,75,541,4,6,33,56,89
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5067,70248293,Coronado High School,N,477,45,16,32,7,39,693,7,22,63,7,70,482,11,35,53,1,54,480,38,21,23,18,41
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,6010,70248129,Desert Canyon Elementary,N,414,2,10,41,48,89,511,*,*,69,25,94,541,1,9,81,9,91,564,1,4,21,74,95
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5061,70248164,Desert Canyon Middle School,N,449,11,12,31,45,76,543,1,9,71,18,90,515,8,25,58,10,67,539,5,6,29,61,90
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5070,70248296,Desert Mountain High School,N,528,6,6,44,43,87,737,1,4,66,29,95,525,1,9,85,5,90,529,11,11,32,46,78
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5051,70248114,Hohokam Traditional School,N,382,10,18,44,28,72,476,4,12,65,19,84,500,10,34,52,4,56,488,12,14,39,35,74
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5049,70248112,Hopi Elementary School,N,413,4,12,38,46,84,511,*,*,63,29,92,535,2,20,70,9,79,570,3,3,21,73,93
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5062,70248165,Ingleside Middle School,N,433,22,17,31,31,61,530,5,16,66,13,79,501,12,32,50,6,56,521,21,9,27,43,70
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5045,70248107,Kiva Elementary School,N,404,5,14,46,35,81,510,2,5,71,23,94,531,3,18,68,11,79,542,2,8,35,54,90
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5055,70248123,Laguna Elementary School,N,412,3,12,38,48,85,508,1,5,66,28,94,543,1,11,78,11,89,585,2,2,19,77,96
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5064,70248167,Mohave Middle School,N,442,18,16,34,32,66,542,4,10,75,11,86,501,8,37,51,4,54,538,6,9,29,56,85
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5063,70248166,Mountainside Middle School,N,451,9,11,35,45,80,544,2,5,77,16,93,520,5,24,61,11,71,544,5,7,20,68,88
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5050,70248113,Navajo Elementary School,N,383,18,22,41,20,60,483,8,17,65,10,75,478,25,33,40,2,42,522,14,16,41,30,70
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5048,70248110,Pima Elementary School,N,411,8,12,37,42,80,511,2,9,66,23,89,525,6,21,61,13,73,542,9,7,32,51,83
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5053,70248120,Pueblo Elementary School,N,407,4,14,46,36,82,509,1,8,71,20,91,520,3,22,69,7,76,524,5,14,46,34,80
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5057,70248125,Redfield Elementary School,N,406,8,14,37,41,78,505,2,12,58,29,86,529,5,25,58,12,70,548,7,12,32,49,81
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5068,70248294,Saguaro High School,N,504,26,12,35,27,62,724,2,13,66,19,85,526,6,15,66,14,80,524,21,15,23,41,64
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5056,70248124,Sequoya Elementary School,N,423,4,7,33,57,90,517,1,6,61,32,93,549,4,15,66,14,80,572,*,*,19,73,92
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,79644,70248298,Sierra Vista Academy,N,453,81,6,*,*,13,*,*,*,*,*,*,461,36,27,*,*,36,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5060,70248161,Supai Middle School,N,418,28,18,33,20,53,516,5,20,67,8,75,491,13,50,33,4,37,497,21,19,31,28,59
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5044,70248103,Tavan Elementary School,N,387,8,25,42,25,67,482,3,21,62,15,77,504,4,29,65,2,67,518,14,29,28,28,57
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5047,70248109,Tonalea Elementary School,N,377,16,26,38,20,58,473,6,25,58,11,69,502,8,37,49,6,55,493,19,23,27,31,58
2012,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,5052,70248115,Yavapai Elementary School,N,384,15,28,40,17,57,484,3,22,68,7,75,484,14,45,41,1,42,507,15,32,32,21,53
2012,ARIZONA,Yavapai,4492,138708000,"Sedona Charter School, Inc.",6132,138708101,Sedona Charter School,Y,406,15,26,44,16,59,521,2,11,69,18,87,516,2,24,69,6,75,531,5,14,30,51,81
2012,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6084,130209130,Big Park Community School,N,418,12,20,38,30,68,518,2,13,74,12,86,520,7,24,55,14,69,535,6,11,32,51,82
2012,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,90826,130209211,Red Rock Academy,N,479,53,13,20,13,33,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6085,130209210,Sedona Red Rock High School,N,500,20,21,44,16,59,729,2,14,64,20,84,511,5,24,64,7,70,509,28,17,25,30,55
2012,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6083,130209120,West Sedona Elementary School,N,390,26,26,33,14,47,500,6,22,64,9,73,501,12,34,48,6,54,522,11,24,28,37,65
2012,ARIZONA,Maricopa,79072,78796000,Self Development Charter School,79104,78796101,Self Development Charter School,Y,457,1,3,24,72,95,538,*,*,55,41,97,563,3,11,59,28,87,586,*,*,18,78,96
2012,ARIZONA,Yavapai,4472,130240000,Seligman Unified District,6104,130240101,Seligman Elementary School,N,376,32,28,34,6,40,485,7,26,62,5,67,472,40,40,17,3,20,479,34,41,21,3,24
2012,ARIZONA,Yavapai,4472,130240000,Seligman Unified District,6105,130240202,Seligman High School,N,489,*,*,48,4,52,698,5,25,65,5,70,500,9,14,68,9,77,486,40,13,27,20,47
2012,ARIZONA,Maricopa,4250,70371000,Sentinel Elementary District,5188,70371101,Sentinel Elementary School,N,402,10,35,40,15,55,509,*,*,85,5,90,498,8,42,*,*,50,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4329,78705000,"Sequoia Choice Schools, LLLP",90322,78705206,Sequoia Choice - Star Performing Arts,Y,396,42,30,23,5,27,514,8,28,61,3,64,478,14,53,31,3,33,488,33,21,29,17,46
2012,ARIZONA,Maricopa,4329,78705000,"Sequoia Choice Schools, LLLP",90324,78705208,Sequoia Choice - Village,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4329,78705000,"Sequoia Choice Schools, LLLP",5500,78705201,Sequoia Choice School Arizona Distance Learning School,Y,424,50,17,23,9,32,585,9,27,58,7,64,481,16,33,49,1,51,477,53,12,17,17,34
2012,ARIZONA,Gila,79131,48703000,Shelby School The,79132,48703101,"Shelby School, The",Y,364,24,41,29,6,35,475,6,29,*,*,65,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Navajo,6353,98746000,"Shonto Governing Board of Education, Inc.",5653,98746001,Shonto Preparatory Technology High School,Y,469,57,16,*,*,27,658,24,49,*,*,27,450,28,47,*,*,25,452,71,12,12,6,18
2012,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5628,90210116,Linden Elementary School,N,413,3,13,41,43,84,507,1,9,69,21,90,515,2,20,*,*,77,560,3,11,29,58,87
2012,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5627,90210115,Nikolaus Homestead Elementary School,N,376,15,25,41,18,60,483,5,18,63,13,76,514,5,36,49,10,59,512,14,24,35,27,62
2012,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5632,90210225,Show Low High School,N,484,38,14,38,10,48,708,7,16,64,13,77,492,11,30,57,2,59,510,26,15,21,37,59
2012,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5631,90210120,Show Low Junior High School,N,421,22,17,41,20,61,524,4,15,75,6,81,500,8,38,50,3,53,519,17,14,29,41,70
2012,ARIZONA,Navajo,4393,90210000,Show Low Unified District,5626,90210111,Whipple Ranch Elementary School,N,381,11,22,46,21,67,484,3,15,69,12,82,501,12,33,49,6,55,533,6,17,43,34,78
2012,ARIZONA,Navajo,4393,90210000,Show Low Unified District,79646,90210226,White Mountain Institute,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Pinal,79887,108710000,"Sierra Oaks School, Inc",79902,108710001,Sierra Oaks School,Y,376,22,42,33,3,36,477,11,31,56,3,58,468,27,40,*,*,33,501,25,31,25,19,44
2012,ARIZONA,Cochise,79985,78973000,"Sierra Vista Charter School, Inc.",79638,78973101,Imagine Sierra Vista,Y,392,21,27,37,14,52,504,5,18,68,9,77,509,11,26,53,10,63,529,13,8,30,49,79
2012,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4775,20268110,Bella Vista Elementary School,N,383,14,22,50,13,63,492,1,16,76,7,83,501,6,31,60,4,63,518,10,22,40,28,68
2012,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4783,20268260,Buena High School,N,491,25,17,43,14,58,711,3,13,71,13,84,505,4,19,74,2,76,490,34,14,24,29,52
2012,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4776,20268115,Carmichael Elementary School,N,385,21,20,40,19,59,487,9,17,69,5,74,494,12,38,47,3,50,522,14,14,33,38,71
2012,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4777,20268120,Huachuca Mountain Elementary School,N,389,8,18,48,26,74,495,1,9,69,20,90,509,6,30,60,4,64,521,7,14,39,40,78
2012,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4781,20268150,Joyce Clark Middle School (formerly Sierra Vista Middle School),N,430,19,17,40,24,64,526,5,15,72,8,80,503,9,33,54,4,58,514,14,13,28,45,73
2012,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4778,20268125,Pueblo Del Sol Elementary School,N,403,7,19,41,33,74,500,2,12,71,14,86,512,6,25,63,6,69,536,7,17,37,38,75
2012,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4779,20268130,Town & Country Elementary School,N,380,16,19,44,21,65,484,3,18,67,13,79,500,10,31,55,4,59,522,6,23,31,40,71
2012,ARIZONA,Cochise,4175,20268000,Sierra Vista Unified District,4780,20268135,Village Meadows Elementary School,N,369,12,20,47,21,68,468,3,14,70,13,83,504,8,32,57,4,61,475,10,19,34,37,71
2012,ARIZONA,Yavapai,4478,130315000,Skull Valley Elementary District,6113,130315101,Skull Valley Elementary School,N,378,20,27,27,27,53,496,*,*,53,27,80,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Pinal,90329,78566000,"Skyline Gila River Schools, LLC",89941,78566001,Skyline D5,Y,382,45,30,24,2,25,479,11,50,*,*,39,464,23,54,*,*,22,473,55,33,9,3,12
2012,ARIZONA,Maricopa,79084,78914000,"Skyline Schools, Inc.",79092,78914201,Skyline Prep High School,Y,462,58,38,*,*,4,662,17,46,*,*,38,433,36,48,*,*,16,448,67,25,*,*,8
2012,ARIZONA,Maricopa,79084,78914000,"Skyline Schools, Inc.",79612,78914202,Sonoran West Academy,Y,474,51,12,*,*,37,687,8,44,44,4,48,476,15,56,*,*,30,456,57,21,14,7,21
2012,ARIZONA,Yavapai,4496,138752000,"Skyview School, Inc.",6141,138752101,Skyview School,Y,415,7,11,49,33,82,521,1,4,77,18,95,511,3,23,69,6,74,556,*,*,19,70,89
2012,ARIZONA,Navajo,4391,90205000,Snowflake Unified District,5619,90205006,Highland Primary School,N,382,2,18,50,30,80,478,3,7,69,21,90,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Navajo,4391,90205000,Snowflake Unified District,5618,90205005,Snowflake High School,N,492,29,15,39,17,56,705,3,18,69,10,79,500,7,26,66,2,68,483,35,21,25,18,43
2012,ARIZONA,Navajo,4391,90205000,Snowflake Unified District,5614,90205001,Snowflake Intermediate School,N,406,11,14,41,34,75,502,5,12,73,11,83,506,8,26,62,4,66,517,16,16,35,34,69
2012,ARIZONA,Navajo,4391,90205000,Snowflake Unified District,5616,90205003,Snowflake Junior High School,N,435,17,14,38,31,69,526,4,11,76,9,84,504,9,31,54,5,60,521,11,9,26,54,80
2012,ARIZONA,Navajo,4391,90205000,Snowflake Unified District,5615,90205002,Taylor Elementary School,N,366,5,19,48,28,76,464,*,*,62,22,84,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Navajo,4391,90205000,Snowflake Unified District,5617,90205004,Taylor Intermediate School,N,405,11,15,41,32,73,499,5,14,70,11,81,502,9,24,64,2,67,540,10,15,24,51,75
2012,ARIZONA,Graham,4222,50305000,Solomon Elementary District,4894,50305101,Solomon Elementary School,N,412,17,11,47,25,73,505,4,16,70,11,81,490,9,42,*,*,49,513,19,16,40,26,65
2012,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6166,140411103,Desert Sonora Elementary School,N,382,14,23,41,22,63,471,7,28,56,9,65,488,16,41,40,3,43,486,33,30,29,8,37
2012,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6165,140411102,Orange Grove Elementary School,N,372,15,29,41,15,56,463,7,30,57,6,63,473,16,50,*,*,34,464,45,45,5,4,9
2012,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6164,140411101,Somerton Middle School,N,408,29,20,34,17,50,504,8,20,67,4,71,489,17,36,44,3,47,489,29,23,28,20,48
2012,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6167,140411104,Tierra Del Sol Elementary School,N,381,11,22,40,27,67,470,4,20,63,13,76,492,11,40,48,2,49,480,23,30,35,12,47
2012,ARIZONA,Santa Cruz,4461,120425000,Sonoita Elementary District,5970,120425101,Elgin Elementary School,N,411,9,21,38,32,71,517,1,8,69,22,91,522,5,21,63,11,74,544,3,3,21,72,93
2012,ARIZONA,Maricopa,78868,78786000,Sonoran Desert School,78869,78786201,Sonoran Desert School,Y,463,52,30,*,*,17,677,11,33,*,*,56,477,10,45,*,*,45,*,*,*,*,*,*
2012,ARIZONA,Pima,89915,108503000,Sonoran Science Academy - Broadway,89916,108503101,Sonoran Science Academy - Broadway,Y,424,10,19,34,37,71,518,2,10,76,12,88,504,6,35,54,5,59,554,4,5,28,63,91
2012,ARIZONA,Pima,90284,108504000,Sonoran Science Academy - Davis Monthan,90285,108504001,Sonoran Science Academy - Davis Monthan,Y,453,6,15,43,36,79,570,*,*,73,22,95,513,3,25,64,7,72,531,8,18,32,42,74
2012,ARIZONA,Maricopa,90541,78577000,Sonoran Science Academy - Phoenix Metro,90639,78577001,Sonoran Science Academy - Phoenix Metro,Y,371,39,26,24,11,35,471,12,39,45,4,49,455,35,44,*,*,21,478,47,16,26,11,37
2012,ARIZONA,Maricopa,91108,78599000,South Phoenix Academy Inc.,91109,78599301,South Phoenix Prep and Arts Academy,Y,328,32,47,*,*,21,441,5,58,32,5,37,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,90540,78578000,"South Valley Academy, Inc.",91122,78578301,South Valley Prep and Arts School,Y,377,52,30,*,*,18,495,7,39,52,2,55,467,35,44,18,3,21,477,50,20,20,10,30
2012,ARIZONA,Pima,79000,108772000,"Southern Arizona Community Academy, Inc.",79028,108772201,Southern Arizona Community High School,Y,470,50,27,16,7,23,697,6,31,61,3,64,481,12,36,*,*,52,468,55,18,15,12,27
2012,ARIZONA,Pima,79085,108779000,"Southgate Academy, Inc.",79091,108779101,Southgate Academy,Y,390,55,20,21,4,25,506,13,42,43,2,45,464,24,51,*,*,25,466,53,22,18,7,24
2012,ARIZONA,Cochise,4173,20221000,St David Unified District,4761,20221101,St David Elementary School,N,405,15,15,41,29,70,502,3,16,69,13,81,500,15,26,54,5,59,507,6,8,41,45,86
2012,ARIZONA,Cochise,4173,20221000,St David Unified District,4762,20221202,St David High School,N,488,26,11,48,15,63,711,2,16,66,16,82,511,2,27,64,7,71,502,34,17,12,37,49
2012,ARIZONA,Apache,4153,10201000,St Johns Unified District,4517,10201102,Coronado Elementary School,N,359,11,27,43,19,62,455,2,22,57,19,76,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Apache,4153,10201000,St Johns Unified District,4711,10201205,St Johns High School,N,478,42,10,36,12,48,697,4,16,68,12,80,489,10,35,49,5,55,473,38,25,25,13,38
2012,ARIZONA,Apache,4153,10201000,St Johns Unified District,4710,10201104,St Johns Middle School,N,400,13,20,41,26,67,500,2,15,73,11,83,501,8,35,53,4,57,519,8,13,26,53,79
2012,ARIZONA,Apache,4153,10201000,St Johns Unified District,89607,10201206,St. Johns Learning Center,N,397,60,27,7,7,13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Pinal,4451,110424000,Stanfield Elementary District,5946,110424001,Stanfield Elementary School,N,385,24,23,38,15,53,479,7,28,59,6,65,476,19,49,30,1,31,490,27,28,26,18,44
2012,ARIZONA,Maricopa,85807,78992000,StarShine Academy,80475,78992001,StarShine Academy,Y,378,70,17,12,2,14,523,19,38,42,2,44,454,27,51,*,*,22,451,71,14,*,*,14
2012,ARIZONA,Maricopa,85807,78992000,StarShine Academy,89623,78992002,Starshine St. John's,Y,406,59,17,*,*,24,553,*,*,67,4,71,457,32,53,*,*,16,*,*,*,*,*,*
2012,ARIZONA,Maricopa,10966,78781000,Stepping Stones Academy,78818,78781101,Stepping Stones Academy,Y,405,9,21,44,25,70,509,2,12,75,11,86,492,6,47,45,2,47,539,3,6,45,45,91
2012,ARIZONA,Maricopa,79453,78924000,Success School,79454,78924001,Arizona Charter Academy,Y,404,30,25,34,12,45,521,5,25,62,8,70,486,11,45,43,1,44,484,48,10,25,17,42
2012,ARIZONA,Navajo,90197,98751000,Successful Beginnings Charter School,90198,98751001,Successful Beginnings Charter School,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Yavapai,79912,138767000,Sunnyside Charter and Montessori School,79913,138767001,Sunnyside Charter and Montessori School,Y,386,56,24,15,6,21,500,6,35,56,3,59,455,48,38,*,*,14,496,38,15,38,8,46
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5809,100212106,Apollo Middle School,N,392,39,25,27,9,36,495,7,28,60,5,65,479,20,45,34,1,35,485,24,24,28,23,52
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,87532,100212133,Billy Lane Lauffer Middle School,N,423,20,20,38,21,60,524,4,16,73,7,80,501,10,33,53,4,58,514,17,19,30,33,63
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5824,100212132,Challenger Middle School,N,399,37,25,28,9,37,503,7,27,63,3,66,480,16,50,33,1,34,494,31,21,31,16,47
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5811,100212109,Chaparral Middle School,N,383,35,29,28,8,36,485,8,26,62,4,66,479,20,43,36,1,37,474,27,23,28,21,49
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5810,100212108,Craycroft Elementary School,N,391,8,22,43,26,70,483,2,20,65,12,77,497,3,42,53,2,55,509,15,29,31,24,56
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5826,100212211,Desert View High School,N,466,54,19,23,4,27,682,5,33,59,3,62,477,14,37,*,*,49,457,55,14,17,14,30
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5812,100212112,Drexel Elementary School,N,355,29,34,30,7,37,449,12,39,48,2,49,471,20,50,*,*,30,479,33,31,33,3,36
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5813,100212114,Elvira Elementary School,N,379,17,19,44,20,64,469,6,26,65,3,68,480,16,43,40,1,41,487,25,37,32,6,38
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5814,100212115,Esperanza Elementary School,N,347,11,27,44,17,61,438,4,18,73,5,78,486,7,55,37,1,38,459,14,33,41,12,53
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5816,100212117,Gallego Basic Elementary School,N,398,2,17,54,27,81,490,1,13,77,9,86,505,7,37,52,4,56,512,12,21,48,18,66
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5815,100212116,Liberty Elementary School,N,392,8,17,45,30,75,479,5,21,66,8,74,499,5,40,55,1,56,505,17,25,42,17,58
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5818,100212119,Los Amigos Elementary School,N,372,18,25,44,13,57,463,13,26,56,6,62,480,15,43,41,1,42,494,27,25,35,13,49
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5817,100212118,Los Ninos Elementary School,N,373,19,25,41,16,57,464,9,29,58,4,62,466,18,58,*,*,25,491,29,25,31,15,46
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5819,100212120,Los Ranchitos Elementary School,N,354,31,32,31,6,37,451,15,36,47,2,49,461,21,61,*,*,18,471,38,44,16,1,18
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5820,100212122,Mission Manor Elementary School,N,371,16,28,45,11,56,463,7,26,65,2,67,478,16,42,*,*,43,483,28,37,30,5,35
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,89584,100212124,Rivera Elementary,N,368,13,28,43,17,60,454,7,30,56,7,63,477,10,56,*,*,34,475,29,31,27,14,40
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,6288,100212513,S.T.A.R. Academic Center,N,451,75,16,*,*,9,635,18,53,*,*,29,452,28,56,*,*,16,*,*,*,*,*,*
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5822,100212126,Santa Clara Elementary School,N,346,10,31,47,11,59,426,4,37,56,4,59,472,12,65,*,*,23,431,17,47,33,3,36
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5823,100212131,Sierra Middle School,N,390,40,27,28,5,33,497,8,28,62,2,64,477,21,47,32,1,33,484,27,22,35,16,51
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5821,100212123,Summit View Elementary,N,382,12,22,43,23,66,472,3,24,67,5,72,488,6,49,*,*,45,492,28,31,25,16,41
2012,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,5827,100212230,Sunnyside High School,N,467,47,22,25,6,31,675,7,31,58,4,62,475,11,43,*,*,46,463,42,22,25,10,36
2012,ARIZONA,Pinal,4440,110215000,Superior Unified School District,5905,110215101,John F Kennedy School,N,371,29,32,30,8,39,473,11,31,55,3,58,473,21,46,*,*,33,479,52,14,21,14,34
2012,ARIZONA,Pinal,4440,110215000,Superior Unified School District,5906,110215102,Superior Junior High School,N,400,51,23,21,4,26,513,7,24,63,6,69,483,15,55,*,*,30,486,31,36,25,8,33
2012,ARIZONA,Pinal,4440,110215000,Superior Unified School District,5907,110215205,Superior Senior High School,N,444,37,26,29,7,37,613,10,13,71,6,77,465,13,58,*,*,30,454,67,19,*,*,15
2012,ARIZONA,Pima,5179,108780000,"TAG Elementary, Inc.",10818,108780101,TAG Elementary,Y,397,20,23,42,15,57,500,5,22,65,8,73,493,7,41,*,*,52,518,13,29,21,37,58
2012,ARIZONA,Pima,4408,100213000,Tanque Verde Unified District,5830,100213105,Agua Caliente School,N,427,2,8,32,57,89,521,*,*,57,37,94,546,2,7,74,17,91,570,1,5,27,66,93
2012,ARIZONA,Pima,4408,100213000,Tanque Verde Unified District,5828,100213002,Emily Gray Junior High School,N,456,7,12,38,43,80,548,*,*,76,15,91,519,3,22,66,8,75,555,3,7,18,72,90
2012,ARIZONA,Pima,4408,100213000,Tanque Verde Unified District,5829,100213103,Tanque Verde Elementary School,N,416,3,12,38,46,84,512,1,6,75,18,93,543,3,11,71,16,87,576,4,4,17,74,92
2012,ARIZONA,Pima,4408,100213000,Tanque Verde Unified District,87466,100213201,Tanque Verde High School,N,512,17,7,55,21,76,738,1,9,66,24,90,520,1,10,83,6,89,542,9,10,27,55,82
2012,ARIZONA,Maricopa,90142,78551000,Teleos Preparatory Academy,90143,78551001,Great Hearts Academies - Teleos Prep,Y,396,24,24,30,22,53,501,3,22,66,9,74,508,13,26,50,10,61,509,19,23,35,23,58
2012,ARIZONA,Mohave,79218,88702000,"Telesis Center for Learning, Inc.",80980,88702002,Telesis Preparatory,Y,395,20,26,37,17,54,511,2,13,75,10,85,503,5,31,*,*,64,522,12,16,37,34,72
2012,ARIZONA,Mohave,79218,88702000,"Telesis Center for Learning, Inc.",78857,88702001,Telesis Preparatory Academy,Y,496,30,16,43,11,54,705,3,26,61,11,71,495,5,32,*,*,63,490,41,24,10,24,34
2012,ARIZONA,Maricopa,4361,78761000,Tempe Preparatory Academy,5549,78761001,Tempe Preparatory Academy,Y,513,2,2,34,61,95,673,1,1,68,31,99,550,2,4,74,20,94,554,2,9,29,60,89
