Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2014,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5406,70483109,Desert Sands Middle School,N,410,22,22,39,17,56,498,6,26,65,3,68,481,19,42,38,1,39,492,25,24,26,24,50
2014,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5407,70483110,Frank Borman School,N,385,28,27,34,11,45,479,6,36,56,2,58,472,22,50,*,*,28,482,35,38,22,5,27
2014,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5409,70483112,Heatherbrae School,N,380,12,20,49,19,68,477,4,18,73,5,78,475,20,51,27,2,29,477,18,41,34,7,40
2014,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5411,70483114,Estrella Middle School,N,410,23,23,39,15,54,504,5,23,67,4,71,479,17,49,*,*,34,497,24,29,25,23,48
2014,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5412,70483115,Palm Lane,N,357,16,26,44,14,58,443,3,35,58,4,62,479,9,68,*,*,24,442,33,37,27,3,30
2014,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5413,70483116,Peralta School,N,372,20,24,42,15,57,467,4,28,64,3,67,481,8,60,*,*,32,480,25,51,22,2,24
2014,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5415,70483118,Tomahawk School,N,375,16,25,42,17,59,469,4,28,64,4,68,493,11,36,51,1,53,485,20,48,30,2,31
2014,ARIZONA,Maricopa,4283,70492000,Pendergast Elementary District,5417,70492012,Pendergast Elementary School,N,387,25,28,35,13,48,487,5,25,67,3,70,479,15,49,*,*,36,490,22,41,26,12,38
2014,ARIZONA,Maricopa,4283,70492000,Pendergast Elementary District,5418,70492013,Desert Horizon Elementary School,N,378,21,22,41,17,58,468,5,25,66,4,70,482,15,49,*,*,36,479,18,32,37,13,50
2014,ARIZONA,Maricopa,4283,70492000,Pendergast Elementary District,5420,70492015,Villa De Paz Elementary School,N,388,21,31,37,12,49,495,2,24,70,3,73,478,21,42,*,*,37,495,20,34,29,17,46
2014,ARIZONA,Maricopa,4283,70492000,Pendergast Elementary District,5421,70492016,Garden Lakes Elementary School,N,411,12,20,42,26,68,511,2,15,73,10,83,508,4,31,63,2,65,515,11,25,36,28,64
2014,ARIZONA,Maricopa,4283,70492000,Pendergast Elementary District,5422,70492017,Desert Mirage Elementary School,N,399,18,25,37,20,57,501,2,18,71,8,79,499,7,40,51,2,54,503,14,33,31,22,53
2014,ARIZONA,Maricopa,4283,70492000,Pendergast Elementary District,5423,70492018,Copper King Elementary,N,381,21,21,43,15,58,478,3,23,70,4,74,493,11,41,*,*,48,487,18,29,35,18,53
2014,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,5424,70501701,Buckeye Union High School,N,488,24,16,45,15,60,695,*,*,73,8,81,501,5,23,68,4,72,450,59,17,16,8,24
2014,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5426,70505201,Glendale High School,N,482,22,21,44,13,58,684,2,20,71,7,78,490,9,31,58,2,60,472,38,23,20,19,39
2014,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5427,70505202,Sunnyslope High School,N,515,14,12,43,31,74,726,1,9,72,19,90,519,3,16,73,8,81,518,20,14,24,42,65
2014,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5428,70505203,Washington High School,N,495,22,17,48,13,61,708,1,17,75,7,82,499,8,24,66,2,68,498,30,21,26,22,48
2014,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5429,70505204,Cortez High School,N,487,19,15,54,12,66,688,1,20,72,7,79,498,7,27,64,2,66,481,35,12,31,21,52
2014,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5430,70505205,Moon Valley High School,N,505,16,10,53,20,73,715,*,*,79,10,89,513,4,20,70,6,76,509,24,13,30,32,62
2014,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5431,70505206,Apollo High School,N,499,18,15,49,18,67,708,2,14,74,10,84,503,5,23,69,3,72,499,28,17,30,26,56
2014,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5432,70505207,Thunderbird High School,N,504,18,15,46,21,67,718,*,*,75,13,88,502,3,25,71,2,72,509,24,15,28,33,61
2014,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5433,70505208,Greenway High School,N,490,21,11,44,24,68,697,*,*,68,15,83,511,6,16,74,4,78,495,23,13,28,36,64
2014,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5434,70505209,Independence High School,N,490,20,19,51,10,61,700,1,14,79,6,85,500,7,24,65,4,70,499,26,20,27,28,54
2014,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5435,70505210,Metrocenter Academy,N,476,40,30,*,*,30,*,*,*,*,*,*,*,*,*,*,*,*,,,,,,
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,5436,70510210,Alhambra High School,N,469,43,24,28,5,32,676,2,29,66,2,68,478,10,38,*,*,52,453,62,19,14,5,19
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,5437,70510220,Trevor Browne High School,N,470,44,22,29,4,34,681,2,31,65,2,68,480,10,38,*,*,53,462,55,18,19,9,27
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,5438,70510225,Camelback High School,N,478,38,18,37,7,44,686,2,28,65,4,69,483,10,37,52,1,53,470,49,20,21,9,30
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,5439,70510230,Central High School,N,475,40,21,34,5,39,688,1,28,67,4,71,481,8,38,53,1,54,453,64,17,13,5,18
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,5440,70510245,Carl Hayden High School,N,477,35,20,37,8,45,679,2,32,63,3,67,477,12,39,*,*,49,464,52,22,19,8,27
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,5441,70510250,Maryvale High School,N,473,42,23,30,5,35,685,2,24,72,2,74,483,9,37,*,*,55,460,59,18,18,6,23
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,5442,70510255,North High School,N,478,40,19,33,9,42,694,2,25,66,7,73,491,8,32,57,3,60,485,36,20,26,19,45
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,5443,70510260,South Mountain High School,N,470,47,22,26,5,30,686,3,27,66,4,70,481,9,38,*,*,53,466,53,21,18,8,26
2014,ARIZONA,Maricopa,4287,70513000,Tempe Union High School District,5444,70513091,Tempe High School,N,490,26,19,42,14,56,699,1,16,76,7,83,500,3,23,73,1,74,477,40,24,28,8,36
2014,ARIZONA,Maricopa,4287,70513000,Tempe Union High School District,5445,70513092,Mcclintock High School,N,511,18,12,42,28,70,723,1,12,69,19,87,508,3,22,69,6,75,519,22,16,24,39,62
2014,ARIZONA,Maricopa,4287,70513000,Tempe Union High School District,5446,70513093,Marcos De Niza High School,N,481,28,18,41,13,54,698,1,17,74,9,82,502,5,25,66,4,69,492,25,21,29,26,54
2014,ARIZONA,Maricopa,4287,70513000,Tempe Union High School District,5447,70513094,Corona Del Sol High School,N,528,6,9,45,40,85,745,*,*,67,28,95,540,1,8,75,16,91,526,14,14,29,42,71
2014,ARIZONA,Maricopa,4287,70513000,Tempe Union High School District,5448,70513095,Mountain Pointe High School,N,501,17,17,49,18,67,723,*,*,78,14,92,515,1,15,80,3,83,502,27,20,27,26,53
2014,ARIZONA,Maricopa,4287,70513000,Tempe Union High School District,5449,70513096,Desert Vista High School,N,538,7,6,33,53,86,749,*,*,64,33,97,533,1,9,80,10,90,542,9,10,24,57,82
2014,ARIZONA,Maricopa,4287,70513000,Tempe Union High School District,5450,70513097,Compadre High School,N,462,65,22,13,1,14,675,3,47,*,*,50,469,13,51,*,*,36,444,79,11,6,3,9
2014,ARIZONA,Maricopa,4288,70514000,Tolleson Union High School District,5452,70514201,Tolleson Union High School,N,473,35,25,36,3,39,684,1,23,73,3,76,488,5,35,59,1,60,464,48,21,23,8,30
2014,ARIZONA,Maricopa,4288,70514000,Tolleson Union High School District,5453,70514202,Westview High School,N,487,27,24,41,8,50,708,2,17,72,9,81,500,5,28,65,3,68,485,38,23,24,15,39
2014,ARIZONA,Maricopa,4289,70516000,Agua Fria Union High School District,5454,70516201,Agua Fria High School,N,491,24,17,43,15,59,697,1,21,71,8,79,495,7,30,61,3,63,486,33,22,30,15,45
2014,ARIZONA,Maricopa,4296,78604000,"Academy Of Excellence, Inc.",5461,78604101,Academy Of Excellence,Y,368,39,31,25,5,30,473,8,41,50,2,52,470,22,47,*,*,31,478,36,36,24,4,28
2014,ARIZONA,Maricopa,4297,78979000,"Accelerated Learning Center, Inc.",5462,78979201,Accelerated Learning Center,Y,487,32,16,50,3,53,712,3,6,84,6,91,492,3,31,*,*,67,*,*,*,*,*,*
2014,ARIZONA,Maricopa,81001,78726000,"Pinnacle Education-Tempe, Inc.",5463,78726001,Pinnacle High School - Tempe,Y,456,76,22,*,*,2,661,*,*,*,*,29,448,33,58,*,*,10,*,*,*,*,*,*
2014,ARIZONA,Maricopa,80999,78720000,"Pinnacle Education-Mesa, Inc.",5464,78720002,Pinnacle High School - Mesa,Y,449,82,12,*,*,6,663,5,68,*,*,26,450,30,48,*,*,22,,,,,,
2014,ARIZONA,Maricopa,4300,78608000,"Florence Crittenton Services of Arizona, Inc.",5466,78608001,Girls Leadership Academy of Arizona,Y,493,27,24,39,10,49,725,*,*,83,8,92,521,*,*,82,3,85,488,32,32,24,12,35
2014,ARIZONA,Maricopa,4301,78609000,"Ridgeline Academy, A Challenge Foundation Academy",5467,78609101,"Ridgeline Academy-A Challenge Foundation Academy, Inc.",Y,408,6,19,49,26,74,508,1,11,75,13,88,515,3,21,74,2,76,526,1,14,36,49,84
2014,ARIZONA,Maricopa,4305,78613000,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,78613101,Mesa Arts Academy,Y,421,2,13,55,30,85,513,*,*,85,9,93,495,4,48,*,*,48,521,2,22,51,24,76
2014,ARIZONA,Maricopa,4306,78749000,"Reid Traditional Schools' Valley Academy, Inc.",5471,78749001,Reid Traditional Schools' Valley Academy,Y,431,3,8,42,47,90,529,*,*,73,23,96,525,1,16,80,4,83,548,3,6,34,57,91
2014,ARIZONA,Maricopa,4309,78628000,Foothills Academy,5474,78628001,Foothills Academy,Y,453,6,9,48,37,85,567,2,3,81,15,96,532,*,*,77,7,83,543,3,11,25,60,85
2014,ARIZONA,Maricopa,4310,78630000,"Twenty First Century Charter School, Inc. Bennett Academy",5475,78630001,Bennett Academy,Y,398,8,20,61,11,71,501,1,14,81,4,85,515,*,*,71,3,74,514,8,24,42,26,68
2014,ARIZONA,Maricopa,89412,78687000,"Eduprize Schools, LLC",5479,78687102,EDUPRIZE SCHOOL Gilbert,Y,423,5,12,41,43,83,520,1,7,71,21,92,528,3,18,67,11,78,541,4,12,34,51,85
2014,ARIZONA,Maricopa,4314,78647000,Maricopa County Community College District dba Gateway Early College High School,5480,78647201,Gateway Early College High School,Y,499,22,14,51,13,64,708,1,17,77,5,82,500,2,28,67,2,70,487,38,23,32,7,39
2014,ARIZONA,Maricopa,4316,78903000,New School For The Arts,5482,78903201,New School for the Arts,Y,497,15,22,54,9,63,742,*,*,77,21,97,507,*,*,*,*,80,518,15,10,41,33,74
2014,ARIZONA,Maricopa,4320,78656000,Salt River Pima-Maricopa  Community Schools,5489,78656001,Salt River High School,Y,433,47,28,23,2,25,567,5,45,49,1,50,469,14,57,*,*,29,468,57,26,15,2,17
2014,ARIZONA,Maricopa,90326,78563000,"Ombudsman Educational Services, LTD, a subsidiary of Educational Services of Ame",5493,78563001,Ombudsman - Charter East,Y,461,66,24,*,*,10,682,3,40,*,*,57,462,18,57,*,*,25,445,*,*,*,*,6
2014,ARIZONA,Maricopa,4324,78663000,Global Renaissance Academy of Distinguished Education,5494,78663007,Grand Canyon College Preparatory Charter School,Y,438,26,18,43,12,55,579,3,12,77,8,85,496,12,28,*,*,60,525,9,18,35,38,74
2014,ARIZONA,Maricopa,6375,78664000,"Employ-Ability Unlimited, Inc.",5495,78664001,Copper Canyon Academy,Y,397,26,25,33,16,49,496,2,25,68,4,72,487,11,48,38,3,41,500,16,35,33,16,49
2014,ARIZONA,Maricopa,4325,78701000,Acclaim Charter School,5496,78701101,ACCLAIM Academy,Y,391,19,30,43,8,51,490,3,21,76,1,76,490,5,56,39,1,39,491,18,47,31,5,35
2014,ARIZONA,Maricopa,4328,78704000,"Hillcrest Academy, Inc.",5499,78704101,Hillcrest Academy,Y,395,16,34,34,16,50,502,*,*,74,6,80,511,8,17,*,*,75,514,5,25,55,15,70
2014,ARIZONA,Maricopa,4329,78705000,"Edkey, Inc. - Sequoia Choice Schools",5500,78705201,Sequoia Choice School Arizona Distance Learning School,Y,436,36,16,32,16,48,587,4,19,64,13,76,497,12,31,53,5,58,499,31,17,29,23,52
2014,ARIZONA,Maricopa,85816,78993000,"Arizona Agribusiness & Equine Center, Inc.",5503,78993201,AAEC - SMCC Campus,Y,515,6,13,58,24,81,733,*,*,81,15,96,529,*,*,90,3,93,502,25,26,27,21,49
2014,ARIZONA,Maricopa,4332,78708000,"Genesis Program, Inc.",5504,78708201,Genesis Academy,Y,470,61,14,24,1,26,687,*,*,60,2,62,469,11,52,*,*,37,462,64,23,*,*,14
2014,ARIZONA,Maricopa,4334,78710000,"International Commerce Secondary Schools, Inc.",5506,78710001,Humanities and Sciences High School - Phoenix,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4335,78711000,Espiritu Community Development Corp.,5507,78711001,NFL YET College Prep Academy,Y,452,21,19,45,15,60,577,3,21,74,2,76,483,6,44,*,*,50,482,49,20,18,13,31
2014,ARIZONA,Maricopa,4336,78712000,"Heritage Academy, Inc.",5509,78712001,Heritage Academy,Y,490,2,7,46,45,91,629,*,*,77,21,99,538,*,*,79,11,90,550,2,9,27,62,89
2014,ARIZONA,Maricopa,4338,78714000,"Phoenix Advantage Charter School, Inc.",5512,78714001,Phoenix Advantage Charter School,Y,380,29,32,32,7,39,482,5,34,57,4,61,484,11,44,45,1,45,491,16,50,27,7,33
2014,ARIZONA,Maricopa,4339,78715000,Villa Montessori Charter School,5513,78715101,Villa Montessori - Phoenix Campus,Y,424,5,13,41,41,82,525,*,*,75,20,95,520,2,23,68,7,75,546,*,*,33,55,88
2014,ARIZONA,Maricopa,4340,78716000,"Phoenix Education Management, LLC,",5515,78716001,SABIS International,Y,398,11,26,47,16,64,495,1,19,76,3,79,498,8,36,54,1,56,497,18,28,42,12,54
2014,ARIZONA,Maricopa,4345,78722000,Arizona School For The Arts,5519,78722001,Arizona School For The Arts,Y,467,2,5,49,44,93,600,*,*,69,29,99,559,*,*,75,22,96,555,2,6,23,69,93
2014,ARIZONA,Maricopa,4346,78723000,"Arizona Call-a-Teen Youth Resources, Inc.",5520,78723201,Arizona Call-a-Teen Center for Excellence,Y,467,48,27,*,*,25,677,4,42,*,*,54,460,18,50,*,*,32,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4347,78724000,"Allen-Cochran Enterprises, Inc.",5521,78724101,Center for Educational Excellence,Y,431,5,10,40,45,85,520,1,5,78,15,94,535,1,17,68,14,82,564,4,6,20,70,90
2014,ARIZONA,Maricopa,4348,78725000,"American Leadership Academy, Inc.",5522,78725001,American Leadership Academy,Y,420,6,12,39,43,82,508,1,12,70,18,88,517,4,21,71,4,76,536,3,17,43,37,80
2014,ARIZONA,Maricopa,79994,78976000,Midtown Primary School,5526,78976101,Midtown Primary School,Y,377,6,23,48,23,71,484,*,*,77,13,90,,,,,,,531,*,*,27,36,64
2014,ARIZONA,Maricopa,79953,78963000,"PAS Charter, Inc., dba Intelli-School",5530,78963201,Intelli-School - Metro Center,Y,463,60,27,*,*,13,680,3,34,*,*,63,462,16,58,*,*,26,447,81,5,*,*,14
2014,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,5537,78754102,Benjamin Franklin Charter School - Queen Creek,Y,415,5,10,46,39,85,510,1,7,73,19,92,524,3,24,65,9,74,537,3,9,51,36,88
2014,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,5538,78754103,Benjamin Franklin Charter School - Gilbert,Y,420,3,9,41,46,87,515,*,*,73,21,94,537,1,13,71,15,86,531,5,16,44,34,78
2014,ARIZONA,Maricopa,4356,78755000,Fountain Hills Charter School,5539,78755101,Fountain Hills Charter School,Y,417,3,11,46,40,86,518,*,*,68,31,99,539,*,*,87,4,91,557,*,*,19,78,96
2014,ARIZONA,Maricopa,4359,78758000,"Montessori Day Public Schools Chartered, Inc.",5542,78758001,Montessori Day Public Schools Chartered - Tempe,Y,415,*,*,59,34,94,*,*,*,*,*,*,*,*,*,*,*,*,565,*,*,31,62,92
2014,ARIZONA,Maricopa,4359,78758000,"Montessori Day Public Schools Chartered, Inc.",5544,78758003,Montessori Day Public Schools Chartered - Mountainside,Y,424,5,16,43,36,79,520,*,*,74,19,93,513,*,*,64,5,69,522,*,*,32,27,59
2014,ARIZONA,Maricopa,4360,78759000,Khalsa Montessori Elementary Schools,5547,78759101,Khalsa Montessori Elementary School - Phoenix,Y,422,*,*,43,52,95,*,*,*,*,*,*,543,*,*,82,6,88,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4361,78761000,Tempe Preparatory Academy,5549,78761001,Tempe Preparatory Academy,Y,537,2,2,49,48,97,765,*,*,58,40,98,548,2,6,77,16,92,545,5,10,31,55,85
2014,ARIZONA,Maricopa,4362,78762000,"Bright Beginnings School, Inc.",5550,78762101,Bright Beginnings School #1,Y,423,*,*,41,56,97,510,*,*,71,28,99,,,,,,,558,*,*,41,55,96
2014,ARIZONA,Maricopa,4363,78763000,Montessori Education Centre Charter School,5552,78763001,Montessori Education Centre Charter School - Mesa,Y,411,6,16,39,40,79,509,*,*,72,19,92,532,*,*,60,17,77,535,*,*,38,35,73
2014,ARIZONA,Maricopa,4366,78771000,New Horizon School for the Performing Arts,5554,78771001,New Horizon School for the Performing Arts,Y,367,22,31,37,10,47,466,4,29,60,7,67,480,15,45,*,*,39,475,23,54,*,*,23
2014,ARIZONA,Maricopa,6362,78772000,"Challenge School, Inc.",5555,78772001,Challenge Charter School,Y,429,1,6,37,56,93,523,*,*,67,32,99,541,*,*,87,6,94,570,*,*,30,67,96
2014,ARIZONA,Maricopa,6363,78773000,Westwind Children's Services,5556,78773001,Westwind Preparatory Academy,Y,479,42,19,31,8,38,703,*,*,62,8,69,489,9,34,*,*,57,482,60,8,12,20,32
2014,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5559,80201101,Smoketree Elementary School,N,373,12,21,50,18,67,471,2,13,76,9,85,496,7,44,46,3,50,490,8,35,42,15,57
2014,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5560,80201102,Thunderbolt Middle School,N,437,17,14,40,29,69,533,3,14,73,10,83,495,9,42,48,1,49,519,12,16,30,42,72
2014,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5561,80201103,Havasupai Elementary School,N,392,8,21,52,19,71,487,2,15,77,6,83,499,7,39,52,2,53,505,8,35,36,21,58
2014,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5562,80201104,Starline Elementary School,N,395,9,20,36,35,71,496,1,11,68,20,88,504,6,43,50,2,52,530,4,23,39,35,73
2014,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5563,80201105,Nautilus Elementary School,N,409,7,12,49,33,81,503,*,*,79,10,89,506,7,36,52,5,57,523,7,19,51,23,74
2014,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5564,80201106,Oro Grande Elementary School,N,407,7,21,39,33,72,509,1,8,75,17,91,499,7,44,45,4,49,541,*,*,42,44,86
2014,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5565,80201207,Lake Havasu High School,N,499,21,14,44,21,65,719,*,*,75,14,90,508,4,17,75,4,79,502,27,14,28,31,59
2014,ARIZONA,Mohave,4369,80208000,Peach Springs Unified District,5566,80208001,Peach Springs School,N,341,54,21,21,3,24,443,7,53,39,1,39,457,29,60,*,*,11,462,36,38,*,*,26
2014,ARIZONA,Mohave,4370,80214000,Colorado City Unified District,5567,80214101,El Capitan Public School,N,400,20,25,43,13,55,510,3,23,69,5,74,479,14,50,35,1,36,504,17,30,34,20,54
2014,ARIZONA,Mohave,4371,80303000,Hackberry School District,5570,80303002,Cedar Hills School,N,379,28,6,39,28,67,490,6,22,56,17,72,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Mohave,79598,80220000,Kingman Unified School District,5571,80220110,Hualapai Elementary,N,391,11,15,43,31,74,476,3,20,63,14,78,497,10,48,40,2,42,520,12,23,35,30,65
2014,ARIZONA,Mohave,79598,80220000,Kingman Unified School District,5572,80220111,La Senita Elementary,N,*,*,*,*,*,*,*,*,*,*,*,*,,,,,,,*,*,*,*,*,*
2014,ARIZONA,Mohave,79598,80220000,Kingman Unified School District,5573,80220112,Manzanita Elementary,N,403,9,17,40,34,74,493,2,14,70,14,84,515,4,34,53,9,62,514,10,32,38,21,59
2014,ARIZONA,Mohave,79598,80220000,Kingman Unified School District,5575,80220114,Kingman Middle School,N,398,32,23,33,12,45,497,6,27,63,4,67,483,20,40,38,1,39,484,26,28,24,22,46
2014,ARIZONA,Mohave,79598,80220000,Kingman Unified School District,5576,80220115,Cerbat Elementary,N,374,17,29,38,17,55,472,2,28,64,5,69,474,18,46,*,*,36,497,18,35,40,7,47
2014,ARIZONA,Mohave,79598,80220000,Kingman Unified School District,5577,80220116,Black Mountain Elementary School,N,388,23,24,40,13,53,488,3,27,66,4,70,485,14,39,*,*,47,497,18,33,33,16,49
2014,ARIZONA,Mohave,4373,80306000,Owens-Whitney Elementary District,5578,80306101,Owens Elementary School,N,421,*,*,48,24,71,516,*,*,71,14,86,495,8,38,*,*,54,*,*,*,*,*,*
2014,ARIZONA,Mohave,4374,80209000,Littlefield Unified District,5579,80209001,Beaver Dam Elementary,N,372,21,27,37,15,52,462,4,35,54,7,61,490,11,46,37,7,44,469,19,52,26,4,30
2014,ARIZONA,Mohave,79598,80220000,Kingman Unified School District,5580,80220117,Mt Tipton Elementary School,N,366,31,23,38,8,45,475,3,31,62,4,66,467,26,46,*,*,28,499,13,40,40,7,47
2014,ARIZONA,Mohave,4376,80412000,Topock Elementary District,5581,80412012,Topock Elementary School,N,411,13,21,29,37,66,509,1,16,76,7,83,496,6,43,*,*,51,510,20,13,43,23,67
2014,ARIZONA,Mohave,4377,80313000,Yucca Elementary District,5582,80313101,Yucca Elementary School,N,371,21,29,*,*,50,494,*,*,86,7,93,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5583,80415103,Coyote Canyon School,N,357,17,27,43,13,56,448,3,27,69,1,70,476,21,42,36,1,37,468,4,46,39,10,49
2014,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5584,80415105,Desert Valley School,N,362,14,27,48,11,59,457,3,22,71,3,75,490,11,41,46,1,48,484,7,35,40,19,58
2014,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5585,80415107,Diamondback Elementary School,N,397,6,15,43,36,79,485,2,13,73,12,85,498,5,41,*,*,54,529,2,20,38,40,78
2014,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5587,80415130,Bullhead City Jr High School,N,411,20,22,44,15,58,497,6,27,65,2,67,474,21,48,*,*,31,501,20,24,31,24,56
2014,ARIZONA,Mohave,4379,80416000,Mohave Valley Elementary District,5588,80416101,Mohave Valley Elementary,N,379,21,23,39,17,56,474,6,24,66,4,70,469,22,55,*,*,23,500,12,25,42,22,63
2014,ARIZONA,Mohave,4379,80416000,Mohave Valley Elementary District,5589,80416103,Mohave Valley Junior High School,N,431,20,16,43,21,64,525,3,18,75,5,80,493,12,34,52,3,54,518,12,21,35,33,68
2014,ARIZONA,Mohave,4379,80416000,Mohave Valley Elementary District,5590,80416704,Fort Mohave Elementary School,N,389,11,23,48,18,66,484,1,20,75,4,78,494,4,54,41,2,42,508,17,28,34,21,55
