Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent Falls Far Below,Reading Percent Approaches,Reading Percent Meets,Reading Percent Exceeds,Reading Percent Passing,Writing Mean Scale Score,Writing Percent Falls Far Below,Writing Percent Approaches,Writing Percent Meets,Writing Percent Exceeds,Writing Percent Passing,Science Mean Scale Score,Science Percent Falls Far Below,Science Percent Approaches,Science Percent Meets,Science Percent Exceeds,Science Percent Passing
2011,ARIZONA,Apache,4154,10208000,Window Rock Unified District,85883,10208117,Sawmill Elementary School,N,327,55,32,*,*,13,445,23,42,*,*,35,467,13,60,*,*,27,*,*,*,*,*,*
2011,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,85884,70241130,GPS Jr. High Learning Center,N,384,72,17,*,*,11,478,32,32,*,*,36,*,*,*,*,*,*,474,55,18,15,13,27
2011,ARIZONA,Maricopa,4335,78711000,Espiritu Community Development Corp.,85886,78711004,Reyes Maria Ruiz Leadership Academy,Y,387,23,26,32,20,52,475,12,26,60,3,62,479,22,40,37,1,38,473,40,33,26,1,27
2011,ARIZONA,Maricopa,4335,78711000,Espiritu Community Development Corp.,85887,78711005,Esperanza Montessori Academy,Y,348,15,35,42,8,50,446,4,33,60,2,63,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Pima,4403,100201000,Tucson Unified District,85924,100201684,TUSD - Distance Learning Program,N,451,50,20,*,*,30,*,*,*,*,*,*,502,*,*,*,*,92,*,*,*,*,*,*
2011,ARIZONA,Pima,4404,100206000,Marana Unified District,87083,100206050,Marana Distance Learning,N,429,36,24,28,12,40,555,*,*,*,*,88,480,*,*,*,*,36,529,7,14,29,50,79
2011,ARIZONA,Maricopa,87334,78504000,Pillar Charter School,87335,78504201,Pillar Academy of Business & Finance,Y,436,83,11,*,*,6,654,29,43,*,*,29,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Maricopa,87336,78505000,Esperanza Community Collegial Academy,87337,78505201,Esperanza Community Collegial Academy,Y,449,74,17,*,*,9,656,32,32,*,*,37,435,42,50,*,*,8,*,*,*,*,*,*
2011,ARIZONA,Pima,87344,108731000,"A Child's View School, Inc.",87345,108731101,A Child's View School,Y,380,16,25,47,13,59,485,6,13,72,9,81,517,8,25,50,17,67,*,*,*,*,*,*
2011,ARIZONA,Maricopa,87349,78507000,Legacy Education Group,87350,78507201,East Valley High School,Y,461,67,7,23,3,27,676,10,40,48,2,50,459,24,34,*,*,41,429,88,6,*,*,6
2011,ARIZONA,Maricopa,87399,78508000,"Rosefield Charter Elementary School, Inc.",87400,78508101,Imagine Charter Elementary School at Rosefield,Y,388,16,22,38,24,62,493,4,15,71,10,81,513,8,29,50,13,63,542,9,18,25,48,73
2011,ARIZONA,Maricopa,87401,78509000,"East Mesa Charter Elementary School, Inc.",87402,78509101,Imagine Charter Elementary School at East Mesa,Y,382,17,27,35,22,56,484,4,21,65,10,75,490,9,44,45,2,47,512,19,27,26,28,54
2011,ARIZONA,Maricopa,87403,78510000,"Arizona Agribusiness & Equine Center, Inc.",87404,78510201,Arizona Agribusiness & Equine Center - Red Mountain,Y,499,22,19,46,14,59,734,*,*,67,25,92,518,3,18,72,7,78,518,21,2,38,38,76
2011,ARIZONA,Pima,90331,108505000,CPLC Community Schools dba Hiaki High School,87412,108505001,Hiaki High School,Y,453,74,21,*,*,5,*,*,*,*,*,*,*,*,*,*,*,*,450,73,18,*,*,9
2011,ARIZONA,Maricopa,6235,78907000,P.L.C. Charter Schools,87413,78907103,Arts Academy at Estrella Mountain,Y,393,21,23,39,18,56,495,4,20,69,7,76,498,9,37,52,3,55,503,22,26,33,19,52
2011,ARIZONA,Pima,81123,108717000,"Educational Impact, Inc.",87415,108717102,Adventure School,Y,353,13,20,*,*,67,455,13,20,53,13,67,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Maricopa,79967,78968000,LEAD Charter Schools,87416,78968201,"Gilbert Early College, a Leading Edge High School",Y,456,20,18,44,18,62,597,3,19,66,12,78,516,7,16,70,7,77,503,28,16,28,28,56
2011,ARIZONA,Pima,87440,108797000,El Pueblo Integral - Teaching & Learning Collaborative,87441,108797101,Paulo Freire Freedom School,Y,436,12,13,52,23,75,548,1,8,69,21,91,506,4,20,71,4,76,546,4,8,23,65,88
2011,ARIZONA,Pima,4408,100213000,Tanque Verde Unified District,87466,100213201,Tanque Verde High School,N,508,21,14,43,22,66,731,3,8,66,23,89,507,5,16,76,3,79,511,25,7,35,33,68
2011,ARIZONA,Pima,4413,100220000,Vail Unified District,87470,100220110,Corona Foothills Middle School,N,458,4,7,45,45,90,554,1,5,69,25,95,527,4,20,62,14,76,559,3,3,16,79,94
2011,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,87471,70433105,Sundance Elementary,N,394,23,22,40,14,55,493,9,19,65,6,72,481,14,44,*,*,42,501,19,30,30,21,52
2011,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,87472,70433108,Buckeye Primary,N,365,18,25,40,17,57,453,9,30,55,6,61,*,*,*,*,*,*,491,24,29,33,13,46
2011,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,87473,70433109,Buckeye Middle School,N,394,37,21,35,7,42,499,11,25,61,2,63,473,24,43,32,1,33,499,30,23,22,25,47
2011,ARIZONA,Maricopa,4266,70425000,Liberty Elementary District,87475,70425105,Freedom Elementary School,N,387,26,27,36,11,48,496,5,20,68,7,75,491,12,39,45,3,48,506,20,22,26,31,57
2011,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,87476,70465106,Country Place Elementary,N,388,27,27,33,14,46,489,7,26,63,4,67,486,14,43,40,2,42,495,26,29,29,16,45
2011,ARIZONA,Maricopa,4244,70293000,Cave Creek Unified District,87477,70293108,Horseshoe Trails Elementary School,N,425,4,10,34,52,86,523,2,6,66,27,93,529,5,14,67,14,81,574,3,7,15,75,90
2011,ARIZONA,Maricopa,4245,70295000,Queen Creek Unified District,87478,70295104,Frances Brandon-Pickett Elementary,N,408,1,10,46,42,88,495,1,7,71,21,92,*,*,*,*,*,*,541,6,18,27,49,76
2011,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,87479,110220105,Pima Butte,N,425,5,6,35,54,89,516,1,7,61,31,92,525,5,18,68,9,77,559,4,7,36,54,89
2011,ARIZONA,Maricopa,4248,70260000,Higley Unified School District,87487,70260105,Gateway Pointe Elementary,N,404,17,18,40,24,65,508,3,14,70,13,82,503,6,33,56,5,61,527,9,18,31,42,73
2011,ARIZONA,Pinal,4445,110244000,J O Combs Unified School District,87489,110244104,Jack Harmon Elementary School,N,376,20,21,39,20,59,475,8,21,63,8,72,482,9,58,30,3,33,515,24,21,20,35,55
2011,ARIZONA,Navajo,4395,90225000,Cedar Unified District,87518,90225200,White Cone High School,N,456,74,14,8,4,12,652,18,55,*,*,28,434,54,40,*,*,6,439,*,*,*,*,8
2011,ARIZONA,Maricopa,4242,70280000,Chandler Unified District,87519,70280110,Willie & Coy Payne Jr. High,N,460,9,10,38,43,82,553,2,7,73,19,91,528,3,19,65,12,78,545,6,9,18,67,84
2011,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,87520,70211267,Liberty High School,N,525,12,8,41,39,80,731,3,9,68,20,88,509,5,17,73,5,78,521,18,14,28,40,68
2011,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,87521,70445107,Tuscano Elementary School,N,379,18,20,38,25,62,474,5,24,61,10,71,485,14,39,44,2,46,497,24,29,27,19,47
2011,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,87522,70479111,Barbara B. Robey Elementary School,N,383,13,20,46,22,67,478,5,19,66,11,76,498,9,35,52,4,57,530,13,17,37,33,70
2011,ARIZONA,Maricopa,4277,70462000,Union Elementary District,87523,70462102,Hurley Ranch Elementary,N,390,16,19,41,24,65,476,9,20,66,5,72,479,19,36,43,1,44,495,20,33,40,6,47
2011,ARIZONA,Maricopa,4283,70492000,Pendergast Elementary District,87525,70492011,Calderwood Alternative School,N,362,58,23,14,5,19,466,16,39,43,2,45,445,37,58,*,*,5,458,52,38,*,*,10
2011,ARIZONA,Maricopa,4264,70417000,Tolleson Elementary District,87526,70417104,Desert Oasis Elementary School,N,395,19,26,38,17,55,493,6,20,68,6,74,483,13,45,41,1,42,499,28,23,30,19,49
2011,ARIZONA,Maricopa,4246,70297000,Deer Valley Unified District,87528,70297147,West Wing Elementary,N,428,7,12,40,40,81,526,1,8,70,21,91,533,3,17,65,15,80,546,6,11,29,54,83
2011,ARIZONA,Navajo,4388,90202000,Joseph City Unified District,87530,90202003,Joseph City Junior High School,N,428,26,10,48,16,64,538,6,13,65,16,81,513,*,*,64,9,73,515,17,22,19,42,61
2011,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,87532,100212133,Billy Lane Lauffer Middle School,N,429,17,18,41,24,66,526,2,15,75,9,83,504,8,30,54,7,62,518,12,19,32,37,70
2011,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,87533,70241165,Meridian,N,403,8,18,46,28,74,507,2,9,72,17,89,521,5,24,56,14,70,530,8,20,39,33,73
2011,ARIZONA,Yavapai,4469,130222000,Humboldt Unified District,87535,130222135,Granville Elementary School,N,413,6,12,45,37,82,506,2,9,74,16,90,521,3,27,56,14,70,558,*,*,39,49,88
2011,ARIZONA,Pinal,4437,110201000,Florence Unified School District,87537,110201104,Skyline Ranch Elementary School,N,398,20,21,39,20,59,496,5,20,68,7,75,490,13,38,47,3,50,516,14,20,35,31,66
2011,ARIZONA,Gila,87600,40149000,Gila County Regional School District,87602,40149001,Globe Education Center,N,444,86,4,*,*,11,640,40,33,*,*,27,427,52,41,*,*,7,*,*,*,*,*,*
2011,ARIZONA,Gila,87600,40149000,Gila County Regional School District,87603,40149002,Payson Education Center,N,458,74,19,*,*,7,678,8,33,*,*,58,462,29,36,*,*,36,*,*,*,*,*,*
2011,ARIZONA,Maricopa,4350,78734000,Scottsdale Horizons Charter School,87617,78734106,Montage Academy,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,87619,70444111,Centerra Mirage,N,407,18,20,38,24,62,500,6,20,66,8,74,496,9,38,51,3,53,515,13,28,32,27,59
2011,ARIZONA,Maricopa,4243,70289000,Dysart Unified District,87620,70289118,Sunset Hills Elementary,N,422,10,13,42,35,77,518,3,9,74,14,88,514,4,29,59,9,68,527,10,19,26,45,71
2011,ARIZONA,Maricopa,4243,70289000,Dysart Unified District,87621,70289119,Rancho Gabriela,N,425,10,12,41,37,78,519,3,11,69,18,86,513,5,26,61,8,69,539,7,12,26,54,80
2011,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,87622,140401114,Sunrise Elementary School,N,391,11,19,41,29,71,485,7,12,73,8,81,497,13,35,47,5,52,516,15,16,44,25,69
2011,ARIZONA,Maricopa,4242,70280000,Chandler Unified District,87679,70280137,Santan Elementary,N,427,4,9,36,51,87,525,*,*,64,31,95,537,2,12,70,16,86,574,1,8,24,67,90
2011,ARIZONA,Pima,4431,108744000,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",87681,108744216,PPEC Tec - Robles Junction Learning Center,Y,464,64,14,19,2,21,685,7,32,54,7,61,460,26,44,*,*,30,471,57,7,29,7,36
2011,ARIZONA,Pima,4403,100201000,Tucson Unified District,87872,100201681,Broadway Bridge Alternative School,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Pima,4413,100220000,Vail Unified District,87875,100220203,Empire High School,N,512,17,12,47,24,71,735,2,11,63,24,87,514,5,17,68,10,78,544,13,8,26,53,79
2011,ARIZONA,Maricopa,79967,78968000,LEAD Charter Schools,87876,78968102,Leading Edge Academy - Queen Creek,Y,412,16,18,47,19,66,526,2,12,74,12,86,507,4,29,63,4,67,521,11,21,35,33,68
2011,ARIZONA,Maricopa,4279,70466000,Roosevelt Elementary District,87883,70466024,Bernard Black Elementary School,N,378,37,23,30,9,39,481,9,30,59,2,61,472,24,43,*,*,34,480,38,33,19,10,29
2011,ARIZONA,Maricopa,4289,70516000,Agua Fria Union High School District,87903,70516204,Verrado High School,N,497,27,16,40,18,57,718,3,14,71,12,83,505,4,24,67,5,72,499,31,17,26,26,52
2011,ARIZONA,Mohave,4384,88750000,"Lake Havasu Charter School, Inc.",87936,88750003,Lake Havasu Charter School,Y,413,63,26,10,1,11,562,3,40,*,*,57,474,15,41,*,*,43,475,38,24,29,9,38
2011,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,87948,110404130,Desert Willow Elementary School,N,392,9,20,45,27,71,488,3,13,70,14,84,497,4,42,52,2,54,518,10,29,37,23,61
2011,ARIZONA,Pima,4403,100201000,Tucson Unified District,88059,100201667,Aztec Desert Vista,N,483,*,*,*,*,62,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Yavapai,6365,138754000,American Heritage Academy,88201,138754003,American Heritage Academy,Y,397,15,27,43,14,58,505,2,17,74,8,81,505,4,41,50,5,55,520,14,14,36,36,71
2011,ARIZONA,Pima,88227,108729000,Wildcat Secondary School,88228,108729101,Wildcat School,Y,364,52,27,18,3,21,475,13,33,54,1,55,462,33,49,*,*,18,484,33,26,29,12,40
2011,ARIZONA,Maricopa,4334,78710000,"International Commerce Secondary Schools, Inc.",88232,78710003,International Commerce High School - Phoenix,Y,466,63,18,17,3,19,676,5,51,44,1,45,457,24,52,*,*,24,443,85,5,*,*,10
2011,ARIZONA,Maricopa,90327,78564000,"CAFA, Inc. dba Learning Foundation and Performing Arts Gilbert",88289,78564001,Learning Foundation and Performing Arts Gilbert,Y,419,18,18,48,16,64,539,3,14,74,9,83,498,6,37,55,2,58,517,21,13,29,36,65
2011,ARIZONA,Maricopa,90328,78565000,"CAFA, Inc. dba Learning Foundation and Performing Arts Alta Mesa",88290,78565001,Learning Foundation and Performing Arts Alta Mesa,Y,409,27,27,34,11,45,528,3,15,76,6,82,502,7,41,43,9,52,523,17,8,39,36,75
2011,ARIZONA,Maricopa,88299,78515000,Chandler Preparatory Academy,88300,78515001,Great Hearts Academies - Chandler Prep,Y,465,2,7,39,52,91,576,*,*,70,28,97,552,*,*,67,26,93,562,3,7,19,70,89
2011,ARIZONA,Pima,88308,108732000,"Desert Sky Community School, Inc.",88309,108732101,Desert Sky Community School,Y,357,13,57,26,4,30,475,*,*,70,9,78,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Yavapai,88321,138714000,"Desert Star Community School, Inc.",88322,138714101,Desert Star Community School,Y,390,12,24,38,26,64,492,3,21,62,14,76,527,*,*,56,20,76,522,*,*,27,45,73
2011,ARIZONA,Maricopa,78845,78904000,"Mission Charter School, Inc.",88326,78904201,Mission Academy High School,Y,453,75,16,8,1,9,654,19,50,*,*,31,446,34,47,*,*,19,424,88,8,*,*,5
2011,ARIZONA,Maricopa,88334,78517000,American Charter Schools Foundation d.b.a. South Ridge High School,88335,78517201,South Ridge High School,Y,486,31,20,40,9,49,708,2,20,69,9,78,501,6,23,69,2,71,486,43,14,26,17,43
2011,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,88341,78754104,Benjamin Franklin Charter School - Power,Y,431,6,10,43,41,85,526,1,7,75,18,92,531,2,17,67,14,81,538,4,13,35,48,83
2011,ARIZONA,Pinal,88360,78518000,Legacy Traditional Charter School,88361,78518101,Legacy Traditional School,Y,416,13,15,38,35,72,518,3,11,70,16,86,516,4,24,62,10,72,549,7,15,23,56,79
2011,ARIZONA,Maricopa,88365,78519000,"Imagine Charter Elementary at Camelback, Inc.",88366,78519101,Imagine Elementary at Camelback,Y,374,16,22,45,16,61,467,6,23,65,6,71,475,21,42,35,2,38,494,22,35,27,16,44
2011,ARIZONA,Maricopa,88367,78520000,"Imagine Charter Elementary at Desert West, Inc.",88368,78520101,Imagine Elementary at Desert West,Y,382,9,25,48,19,66,480,2,15,73,9,83,500,2,43,53,2,55,501,18,38,30,14,44
2011,ARIZONA,Maricopa,88369,78521000,"Imagine Middle at East Mesa, Inc.",88370,78521001,Imagine Middle at East Mesa,Y,417,34,14,38,14,52,523,3,22,70,5,75,510,8,32,49,11,59,508,15,26,19,41,59
2011,ARIZONA,Maricopa,88372,78522000,"Imagine Middle at Surprise, Inc.",88373,78522101,Imagine Middle at Surprise,Y,421,32,15,39,14,53,530,3,19,71,6,77,505,8,35,53,3,57,510,19,23,28,30,57
2011,ARIZONA,Maricopa,88374,78523000,"Imagine Elementary at Tempe, Inc.",88375,78523101,Imagine Elementary at Tempe,Y,368,40,20,33,7,40,477,16,22,56,6,62,484,18,36,45,1,46,498,33,24,24,19,43
2011,ARIZONA,Apache,4159,10227000,Red Mesa Unified District,88386,10227205,Red Valley/Cove High School,N,465,65,15,17,4,21,666,3,59,*,*,38,458,18,60,*,*,23,435,89,4,*,*,7
2011,ARIZONA,Pima,4411,100230000,Sahuarita Unified District,88387,100230106,Anza Trail,N,419,9,17,42,33,75,517,2,10,75,13,88,513,5,28,60,8,67,522,9,22,31,38,69
2011,ARIZONA,Yavapai,90533,138501000,"Compass Points International, Inc",88388,138501001,Northpoint Expeditionary Learning Academy,Y,495,21,18,56,5,61,*,*,*,*,*,*,500,2,33,64,2,65,514,10,24,40,26,67
2011,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,88397,70211130,Vistancia Elementary School,N,437,4,8,37,51,88,532,*,*,69,25,95,536,3,15,64,18,82,571,1,8,18,74,92
2011,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,88398,70433103,Westpark Elementary School,N,418,14,16,40,30,70,514,3,12,73,12,84,504,11,30,52,8,60,522,14,18,29,38,68
2011,ARIZONA,Maricopa,4246,70297000,Deer Valley Unified District,88399,70297148,Canyon Springs,N,414,11,16,44,29,74,518,2,8,76,13,89,507,3,30,63,4,67,545,4,10,28,58,86
2011,ARIZONA,Pinal,4437,110201000,Florence Unified School District,88400,110201105,Anthem Elementary School,N,395,22,20,39,19,58,497,6,20,66,8,74,498,11,34,49,5,54,511,18,23,34,25,59
2011,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,88401,70241166,Highland Park Elementary,N,418,4,13,40,43,82,513,2,9,67,23,90,524,4,18,65,12,77,539,6,17,33,44,77
2011,ARIZONA,Maricopa,4242,70280000,Chandler Unified District,88404,70280136,Chandler Traditional Academy - Independence,N,429,1,6,39,55,93,522,*,*,69,28,97,549,*,*,67,23,90,571,*,*,22,70,91
2011,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,88405,110220106,Santa Cruz Elementary,N,377,17,21,42,20,62,475,5,19,69,7,76,498,6,34,59,1,60,522,15,17,36,32,68
2011,ARIZONA,Maricopa,4241,70269000,Paradise Valley Unified District,88406,70269132,Wildfire Elementary School,N,416,5,8,40,47,87,512,2,5,64,29,93,528,2,20,67,11,78,582,5,2,17,76,93
2011,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,88407,70510284,Phoenix Union Bioscience High School,N,523,4,7,60,29,89,737,*,*,75,23,97,530,*,*,77,13,90,550,4,3,31,62,93
2011,ARIZONA,Mohave,79598,80220000,Kingman Unified School District,88409,80220118,White Cliffs Middle School,N,404,37,23,25,14,40,510,10,22,62,6,68,478,23,36,38,2,40,508,26,18,23,33,56
2011,ARIZONA,Maricopa,4243,70289000,Dysart Unified District,88414,70289120,Sonoran Heights Elementary,N,434,5,11,36,48,84,526,3,5,70,22,92,517,4,19,69,8,77,538,7,16,26,51,77
2011,ARIZONA,Maricopa,4243,70289000,Dysart Unified District,88415,70289121,Western Peaks Elementary,N,406,15,16,46,23,69,503,3,16,72,9,81,498,6,35,58,2,60,519,17,17,31,35,66
2011,ARIZONA,Maricopa,4243,70289000,Dysart Unified District,88416,70289122,Parkview Elementary,N,404,19,18,40,23,63,500,6,18,68,8,76,494,9,37,52,2,54,508,20,26,26,28,54
2011,ARIZONA,Maricopa,4243,70289000,Dysart Unified District,88417,70289220,Valley Vista High School,N,489,34,15,38,13,51,705,8,19,63,10,74,495,9,27,60,3,64,510,28,14,25,33,58
2011,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,88420,70204282,Crossroads,N,437,66,19,*,*,15,609,11,34,51,3,54,459,21,57,*,*,21,466,50,30,18,2,20
2011,ARIZONA,Maricopa,4276,70459000,Laveen Elementary District,88421,70459105,Trailside Point Elementary,N,393,25,22,35,17,52,491,6,25,64,5,69,480,17,45,37,1,38,502,23,29,25,23,48
2011,ARIZONA,Maricopa,4248,70260000,Higley Unified School District,88422,70260106,Cortina Elementary,N,427,10,11,38,42,80,524,3,7,71,19,90,515,4,26,62,8,70,547,8,8,26,59,85
2011,ARIZONA,Pinal,4442,110221000,Coolidge Unified District,88427,110221009,Mountain Vista Middle School,N,404,33,25,34,8,42,515,7,20,67,5,72,485,17,42,*,*,42,500,29,17,27,27,54
2011,ARIZONA,Maricopa,4276,70459000,Laveen Elementary District,89266,70459106,Desert Meadows Elementary School,N,393,27,21,35,17,53,491,8,23,62,7,69,479,20,44,35,1,37,516,17,17,33,34,67
2011,ARIZONA,Maricopa,4321,78753000,Kachina Country Day School,89287,78753005,Kachina Country Day School - North Campus,Y,397,18,28,35,18,53,506,3,16,72,9,81,502,9,40,43,8,51,519,5,26,37,32,68
2011,ARIZONA,Pinal,89412,78687000,"Eduprize Schools, LLC",89413,78687101,Eduprize School,Y,415,9,11,43,38,80,510,2,10,72,16,88,520,5,21,64,11,75,546,7,11,25,56,82
2011,ARIZONA,Maricopa,89414,78688000,"Sage Academy, Inc.",89415,78688101,Sage Academy,Y,371,23,40,33,3,37,480,3,33,*,*,63,498,18,41,35,6,41,*,*,*,*,*,*
2011,ARIZONA,Maricopa,90326,78563000,"Ombudsman Educational Services, LTD, a subsidiary of Educational Services of Ame",89440,78563002,Ombudsman - Charter East II,Y,459,70,23,*,*,7,650,23,50,*,*,27,446,27,54,*,*,19,*,*,*,*,*,*
2011,ARIZONA,Pima,89482,108733000,"Arizona Academy of Leadership, Inc.",89483,108733101,Arizona Academy of Leadership,Y,377,33,24,38,5,43,486,10,26,62,3,65,475,20,46,*,*,34,492,25,21,46,7,54
2011,ARIZONA,Maricopa,89486,78527000,"Mesa Preparatory Academy, Inc.",89487,78527001,Great Hearts Academies - Mesa Prep,Y,468,2,14,39,46,85,584,*,*,73,26,99,540,*,*,69,18,86,554,3,6,17,74,91
2011,ARIZONA,Maricopa,89550,78529000,Ambassador Academy,89551,78529101,Ambassador Academy,Y,394,*,*,47,40,87,470,7,13,73,7,80,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Maricopa,89556,78530000,"Concordia Charter School, Inc.",89557,78530101,Concordia Charter School,Y,339,21,43,29,7,36,442,14,50,29,7,36,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Maricopa,89561,78531000,"Imagine Camelback Middle, Inc.",89562,78531101,Imagine Camelback Middle,Y,399,35,30,29,6,35,503,12,23,62,4,65,480,18,44,37,1,38,504,20,25,33,23,55
2011,ARIZONA,Maricopa,89563,78532000,"Imagine Desert West Middle, Inc.",89564,78532101,Imagine Desert West Middle,Y,419,24,22,37,18,54,518,8,13,74,5,79,490,17,32,*,*,52,507,14,25,37,24,61
2011,ARIZONA,Pinal,4445,110244000,J O Combs Unified School District,89569,110244105,Ellsworth Elementary School,N,386,12,22,43,24,66,484,5,17,65,14,78,499,8,33,57,2,59,495,22,33,35,9,45
2011,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,89571,70510290,Betty Fairfax High School,N,482,42,18,30,10,40,695,6,25,63,6,69,482,10,36,53,1,53,480,45,19,22,14,36
2011,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,89572,70433104,Steven R. Jasinski Elementary School,N,389,29,20,36,15,50,490,8,22,65,4,69,478,17,44,*,*,39,500,21,28,30,21,51
2011,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,89573,70501204,Youngker High School,N,496,33,13,36,18,54,703,7,21,64,9,73,486,12,30,56,2,58,488,39,16,28,17,45
2011,ARIZONA,Pima,4413,100220000,Vail Unified District,89575,100220112,Ocotillo Ridge Elementary,N,415,4,10,40,46,87,506,2,7,69,22,91,514,6,17,71,5,77,575,3,8,24,65,89
2011,ARIZONA,Yuma,4507,140570000,Yuma Union High School District,89576,140570207,Gila Ridge High School,N,480,42,16,33,8,42,693,12,24,57,6,64,482,17,26,55,2,57,473,50,17,19,14,33
2011,ARIZONA,Pinal,4442,110221000,Coolidge Unified District,89577,110221010,Heartland Ranch Elementary School,N,352,30,29,35,6,41,459,10,31,56,3,59,478,10,52,*,*,37,472,46,28,17,9,26
2011,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,89578,110404132,McCartney Ranch Elementary School,N,404,8,14,40,38,78,488,4,12,72,13,84,492,3,46,50,1,51,532,9,20,33,38,71
2011,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,89579,110404131,Villago Middle School,N,433,17,18,38,26,65,526,5,16,69,11,80,490,14,37,46,3,49,515,15,22,27,36,62
